,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
390,Hard Rock Cafe,139,3.5,"['delivery', 'pickup']",$$,40.82855,-73.925884,tradamerican,1 E 161st St,Bronx,10451,"['1 E 161st St', 'Yankee Stadium', 'Bronx, NY 10451']"
391,SriPraPhai Thai Restaurant,2438,4.0,[],$$,40.7464987,-73.8992328,thai,64-13 39th Ave,Woodside,11377,"['64-13 39th Ave', 'Woodside, NY 11377']"
392,Sundaes and Cones,1545,4.5,['delivery'],$$,40.730934,-73.989318,icecream,95 E 10th St,New York,10003,"['95 E 10th St', 'New York, NY 10003']"
393,HinoMaru Ramen,926,4.0,"['delivery', 'pickup']",$$,40.774889916651,-73.9092001318932,ramen,33-18 Ditmars Blvd,Astoria,11105,"['33-18 Ditmars Blvd', 'Astoria, NY 11105']"
394,Patsy's Pizzeria,887,4.0,['delivery'],$$,40.797157,-73.93488,pizza,2287 1st Ave,New York,10035,"['2287 1st Ave', 'New York, NY 10035']"
395,Rambling House,164,3.5,['delivery'],$$,40.8983612,-73.8671608,pubs,4292 Katonah Ave,Bronx,10470,"['4292 Katonah Ave', 'Bronx, NY 10470']"
396,Veniero's,2213,4.0,"['delivery', 'pickup']",$$,40.729431,-73.984541,bakeries,342 E 11th St,New York,10003,"['342 E 11th St', 'New York, NY 10003']"
397,Saiguette,667,4.5,[],$$,40.79902,-73.96281,vietnamese,935 Columbus Ave,New York,10025,"['935 Columbus Ave', 'New York, NY 10025']"
398,Luke's Lobster Upper East Side,1205,4.0,['delivery'],$$,40.7747308470083,-73.9545491922026,seafood,242 E 81st St,New York,10028,"['242 E 81st St', 'New York, NY 10028']"
399,Inwood Bar and Grill,539,3.5,"['delivery', 'pickup', 'restaurant_reservation']",$$,40.867068,-73.922459,sportsbars,4892 Broadway,New York,10034,"['4892 Broadway', 'New York, NY 10034']"
400,Sushi Nakazawa,1552,4.5,[],$$$$,40.7317465228689,-74.0045493828034,japanese,23 Commerce St,New York,10014,"['23 Commerce St', 'New York, NY 10014']"
401,Cinco De Mayo,114,3.5,"['delivery', 'pickup']",$,40.8225131696248,-73.9115964114002,mexican,837 Washington Ave,Bronx,10451,"['837 Washington Ave', 'Bronx, NY 10451']"
402,Her Name Is Han,1485,4.5,"['delivery', 'pickup']",$$,40.7462615966797,-73.984733581543,korean,17 E 31st St,New York,10016,"['17 E 31st St', 'New York, NY 10016']"
403,Ornella Trattoria Italiana,970,4.0,"['delivery', 'pickup', 'restaurant_reservation']",$$,40.77492896373639,-73.9131205612016,italian,29-17 23rd Ave,Astoria,11105,"['29-17 23rd Ave', 'Astoria, NY 11105']"
404,Raines Law Room,1514,4.5,['delivery'],$$$,40.73879,-73.99455,lounges,48 W 17th St,New York,10011,"['48 W 17th St', 'New York, NY 10011']"
405,La Sirène-Soho,1658,4.5,"['delivery', 'pickup']",$$$,40.7243642217227,-74.005708694458,french,558 Broome St,New York,10013,"['558 Broome St', 'New York, NY 10013']"
406,Zhongzhong Noodles - Bronx,31,4.5,"['delivery', 'pickup']",$$,40.85658,-73.88415,chinese,657 E 189th St,The Bronx,10458,"['657 E 189th St', 'The Bronx, NY 10458']"
407,Bono Trattoria,336,4.0,"['delivery', 'pickup']",$$,40.8301996389829,-73.9473449424522,pizza,3658 Broadway,New York,10031,"['3658 Broadway', 'New York, NY 10031']"
408,Roc N Ramen,55,4.0,"['delivery', 'pickup']",$$,40.85531,-73.88738,caribbean,606 E 187th St,The Bronx,10473,"['606 E 187th St', 'The Bronx, NY 10473']"
409,Max Brenner - New York,4824,3.5,"['delivery', 'pickup']",$$,40.7342670594805,-73.9910549187747,desserts,841 Broadway,New York,10003,"['841 Broadway', 'New York, NY 10003']"
410,Sugar Hill Cafe,388,4.0,"['delivery', 'pickup']",$,40.8242199,-73.9456,coffee,410 W 145th St,New York,10031,"['410 W 145th St', 'New York, NY 10031']"
411,Brooklyn Bagel & Coffee Company,1646,4.0,"['delivery', 'pickup']",$,40.746183,-73.997642,bagels,286 8th Ave,New York,10001,"['286 8th Ave', 'New York, NY 10001']"
412,Maxi’s Noodle,447,4.5,"['delivery', 'pickup']",$$,40.76052,-73.83227,cantonese,135-11 38th Ave,Flushing,11354,"['135-11 38th Ave', 'Flushing, NY 11354']"
413,Calle Dao - Bryant Park,1799,4.0,"['delivery', 'pickup']",$$,40.75222,-73.98420351,cuban,38 W 39th St,New York,10018,"['38 W 39th St', 'New York, NY 10018']"
414,Shake Shack,2385,4.0,"['delivery', 'pickup']",$$,40.7808207060578,-73.9765516723468,burgers,366 Columbus Ave,New York,10024,"['366 Columbus Ave', 'New York, NY 10024']"
415,Agra Grill,83,4.0,"['delivery', 'pickup']",$$,40.88465,-73.86244,indpak,3835 White Plains Rd,Bronx,10467,"['3835 White Plains Rd', 'Bronx, NY 10467']"
416,City Cakes,856,4.5,['delivery'],$$,40.74078,-73.99695,desserts,155 W 18th St,New York,10011,"['155 W 18th St', 'New York, NY 10011']"
417,Sugi sushi,93,4.0,"['delivery', 'pickup']",$$,40.82516,-73.82025,sushi,3799 E Tremont Ave,Bronx,10465,"['3799 E Tremont Ave', 'Bronx, NY 10465']"
418,Gotham Restaurant,1619,4.0,"['delivery', 'pickup']",$$$$,40.734186,-73.993696,newamerican,12 E 12th St,New York,10003,"['12 E 12th St', 'New York, NY 10003']"
419,Joe's Steam Rice Roll 石磨腸粉王,773,4.5,"['delivery', 'pickup']",$,40.76012,-73.82941,dimsum,136-21 Roosevelt Ave,Flushing,11354,"['136-21 Roosevelt Ave', 'Flushing, NY 11354']"
420,Pepe's Place,406,4.5,"['delivery', 'pickup']",$$,40.9209170900794,-73.7875532358885,seafood,560 North Ave,New Rochelle,10801,"['560 North Ave', 'New Rochelle, NY 10801']"
421,Dallas BBQ,234,3.0,"['delivery', 'pickup']",$$,40.86205,-73.91179,bbq,281 W Fordham Rd,Bronx,10468,"['281 W Fordham Rd', 'Bronx, NY 10468']"
422,Shanghai You Garden,1268,4.0,"['delivery', 'pickup']",$$,40.75895,-73.83056,shanghainese,135-33 40th Rd,Flushing,11354,"['135-33 40th Rd', 'Flushing, NY 11354']"
423,Sottocasa Pizzeria - Harlem,309,4.5,['delivery'],$$,40.8055499,-73.94746,pizza,227 Lenox Ave,New York,10027,"['227 Lenox Ave', 'New York, NY 10027']"
424,Portofino Restaurant,229,3.5,[],$$$,40.853397,-73.79028,italian,555 City Island Ave,Bronx,10464,"['555 City Island Ave', 'Bronx, NY 10464']"
425,Franco's,40,4.5,['delivery'],$,40.8173294067383,-73.9214859008789,juicebars,295 E 149th St,New York,10451,"['295 E 149th St', 'New York, NY 10451']"
426,El Kallejon,319,4.5,['delivery'],$$,40.798538,-73.938805,tapas,209 E 117th St,New York,10035,"['209 E 117th St', 'New York, NY 10035']"
427,The Chipped Cup,404,4.0,"['delivery', 'pickup']",$$,40.828716,-73.948592,coffee,3610 Broadway,New York,10031,"['3610 Broadway', 'New York, NY 10031']"
428,LoLo's Seafood Shack,793,4.0,"['delivery', 'pickup']",$$,40.80486,-73.95567,seafood,303 W 116th St,New York,10026,"['303 W 116th St', 'New York, NY 10026']"
429,Fumo Pizza-Bar-Pasta,527,4.0,"['delivery', 'pickup']",$$,40.821427,-73.950638,pizza,1600 Amsterdam Ave,New York,10031,"['1600 Amsterdam Ave', 'New York, NY 10031']"
430,Pique 86,41,4.5,"['delivery', 'pickup']",$,40.8696737140417,-73.8902724534273,mexican,220 E 198th St,Bronx,10458,"['220 E 198th St', 'Bronx, NY 10458']"
431,The Mermaid Inn,1237,4.0,"['delivery', 'pickup']",$$,40.7887398925594,-73.9744491607132,seafood,570 Amsterdam Ave,New York,10024,"['570 Amsterdam Ave', 'New York, NY 10024']"
432,Pio Pio 8,2427,4.0,['delivery'],$$,40.760506289326,-73.994564488901,latin,604 10th Ave,New York,10036,"['604 10th Ave', 'New York, NY 10036']"
433,Friedman's,2607,4.0,"['delivery', 'pickup']",$$,40.74839,-73.99062,newamerican,132 W 31st St,New York,10001,"['132 W 31st St', 'New York, NY 10001']"
434,Louie's Dale Diner,129,3.5,"['delivery', 'pickup']",$$,40.87901,-73.90412,diners,189 W 231st St,Bronx,10463,"['189 W 231st St', 'Bronx, NY 10463']"
435,Central Caribbean Bakery,31,4.5,"['delivery', 'pickup']",$,40.8711052990805,-73.8476570921214,bakeries,1322-C E Gunhill Rd,East Bronx,10469,"['1322-C E Gunhill Rd', 'East Bronx, NY 10469']"
436,Nick's Pizza Restaurant,67,4.0,['pickup'],$,40.8703332,-73.8462856,pizza,1356 E Gun Hill Rd,Bronx,10469,"['1356 E Gun Hill Rd', 'Bronx, NY 10469']"
437,Jajaja Mexicana,1094,4.5,"['delivery', 'pickup']",$$,40.71419,-73.99041,mexican,162 E Broadway,New York,10002,"['162 E Broadway', 'New York, NY 10002']"
438,Coffee Project New York | East Village,718,4.5,['delivery'],$,40.72699,-73.98922,coffee,239 E 5th St,New York,10003,"['239 E 5th St', 'New York, NY 10003']"
439,ININE Bistro,78,4.0,"['delivery', 'pickup']",$$,40.80674,-73.926696,waffles,53 Bruckner Blvd,New York,10454,"['53 Bruckner Blvd', 'New York, NY 10454']"
440,Veselka,2803,4.0,"['delivery', 'pickup']",$$,40.729036,-73.98712,diners,144 2nd Ave,New York,10003,"['144 2nd Ave', 'New York, NY 10003']"
441,Pye Boat Noodle,907,4.5,"['delivery', 'pickup']",$$,40.76043,-73.92152,thai,35-13 Broadway,Astoria,11106,"['35-13 Broadway', 'Astoria, NY 11106']"
442,Jerome Pizza,76,4.0,"['delivery', 'pickup']",$,40.873216463621,-73.8888399776716,pizza,21 Bedford Park Blvd E,Bronx,10468,"['21 Bedford Park Blvd E', 'Bronx, NY 10468']"
443,Minetta Tavern,2305,4.0,['delivery'],$$$,40.7300047976758,-74.0006073834151,french,113 Macdougal St,New York,10012,"['113 Macdougal St', 'New York, NY 10012']"
444,G's Coffee Shop,75,4.5,"['delivery', 'pickup']",$,40.8681434,-73.9216979,mexican,634 W 207th St,New York,10034,"['634 W 207th St', 'New York, NY 10034']"
445,Sushi by Bou Times Square,651,4.5,['restaurant_reservation'],$$$,40.75851,-73.98322,sushi,132 W 47th St,New York,10036,"['132 W 47th St', 'New York, NY 10036']"
446,Levain Bakery,661,4.5,['delivery'],$$,40.781532,-73.979286,bakeries,351 Amsterdam Ave,New York,10024,"['351 Amsterdam Ave', 'New York, NY 10024']"
447,Burger Time,147,3.5,"['delivery', 'pickup']",$$,40.8490600585938,-73.8534164428711,salad,1080 Morris Park Ave,Bronx,10461,"['1080 Morris Park Ave', 'Bronx, NY 10461']"
448,Morris Park Bake Shop,57,4.0,[],$$,40.84839,-73.85601,bakeries,1007 Morris Park Ave,Bronx,10462,"['1007 Morris Park Ave', 'Bronx, NY 10462']"
449,Seafood City,313,3.0,[],$$,40.8509765634744,-73.7896340329358,seafood,459 City Island Ave,Bronx,10464,"['459 City Island Ave', 'Bronx, NY 10464']"
450,Tana Thai,209,3.0,"['pickup', 'delivery']",$$,40.8513635,-73.8439993,thai,1890 Eastchester Rd,Bronx,10461,"['1890 Eastchester Rd', 'Bronx, NY 10461']"
451,Frisson Espresso,784,4.5,"['pickup', 'delivery']",$,40.7608108520508,-73.9889984130859,coffee,326 W 47th St,New York,10036,"['326 W 47th St', 'New York, NY 10036']"
452,Quality Meats,2085,4.0,"['pickup', 'delivery']",$$$$,40.764958,-73.976206,steak,57 W 58th St,New York,10019,"['57 W 58th St', 'New York, NY 10019']"
453,Breakroom,1637,4.5,"['pickup', 'delivery']",$$,40.7166907225542,-73.9999440120647,burgers,83 Baxter St,New York,10013,"['83 Baxter St', 'New York, NY 10013']"
454,Pho Metro,465,4.5,['delivery'],$$,40.7685908,-73.8336384,vietnamese,31-16 Farrington St,Flushing,11354,"['31-16 Farrington St', 'Flushing, NY 11354']"
455,Stumptown Coffee Roasters,1404,4.5,['delivery'],$$,40.7456663381275,-73.9880916348562,coffee,20 W 29th St,New York,10001,"['20 W 29th St', 'The Ace Hotel', 'New York, NY 10001']"
456,Cafe Mogador,2005,4.0,"['pickup', 'delivery']",$$,40.727258767439,-73.9845085144043,moroccan,101 St Marks Pl,New York,10009,"['101 St Marks Pl', 'New York, NY 10009']"
457,Pelham Bay Park,51,4.0,[],,40.865526,-73.809185,parks,1 Orchard Beach Rd,Bronx,10464,"['1 Orchard Beach Rd', 'Bronx, NY 10464']"
458,Aman,35,4.5,[],$,40.885147,-73.8794078,pakistani,3594 Jerome Ave,Bronx,10452,"['3594 Jerome Ave', 'Bronx, NY 10452']"
459,Pruzzo's Stop One Deli,62,4.0,"['pickup', 'delivery']",$,40.8467672,-73.8326353,delis,2937 Westchester Ave,Bronx,10461,"['2937 Westchester Ave', 'Bronx, NY 10461']"
460,Rincon Criollo,870,4.5,"['pickup', 'delivery']",$$,40.7489644,-73.8690814,cuban,40-09 Junction Blvd,Corona,11368,"['40-09 Junction Blvd', 'Corona, NY 11368']"
461,Pizza Barn,459,4.0,"['pickup', 'delivery']",$$,40.92033366683442,-73.86751644723435,pizza,471 Central Park Ave,Yonkers,10704,"['471 Central Park Ave', 'Yonkers, NY 10704']"
462,Egidio Pastry Shop,105,3.5,"['pickup', 'delivery']",$$$,40.85493,-73.8869,bakeries,622 E 187th St,Bronx,10458,"['622 E 187th St', 'Bronx, NY 10458']"
463,Vietnaam,844,4.0,['delivery'],$$,40.7791481018066,-73.9504165649414,vietnamese,1700 2nd Ave,New York,10128,"['1700 2nd Ave', 'New York, NY 10128']"
464,KYURAMEN,1024,4.0,"['restaurant_reservation', 'delivery', 'pickup']",$$,40.76051,-73.83339,ramen,133-42 37th Ave,Flushing,11354,"['133-42 37th Ave', 'Flushing, NY 11354']"
465,Tasty Picks,93,3.5,"['pickup', 'delivery']",$,40.8817454174423,-73.8794161271287,juicebars,89 E Gunhill Rd,New York,10467,"['89 E Gunhill Rd', 'New York, NY 10467']"
466,Mexicana Deli Grocery,46,4.5,"['pickup', 'delivery']",$,40.87233,-73.87775,mexican,339 E 204th St,Bronx,10467,"['339 E 204th St', 'Bronx, NY 10467']"
467,There Should Always Be Cake,87,3.5,"['pickup', 'delivery']",$$,40.84294,-73.8511,cupcakes,2465 E Tremont Ave,Bronx,10461,"['2465 E Tremont Ave', 'Bronx, NY 10461']"
468,Williamsburg Smorgasburg - Saturday,1141,4.5,[],$$,40.721021,-73.962177,foodstands,90 Kent Ave,Brooklyn,11211,"['90 Kent Ave', 'East River State Park', 'Brooklyn, NY 11211']"
469,Sushi Q Japanese Restaurant,102,3.5,"['pickup', 'delivery']",$$,40.84424,-73.83035,sushi,1610 Crosby Ave,Bronx,10461,"['1610 Crosby Ave', 'Bronx, NY 10461']"
470,Barino's Market,48,4.5,"['delivery', 'pickup']",$$,40.8461336,-73.8194777,grocery,3244 Ampere Ave,Bronx,10465,"['3244 Ampere Ave', 'Bronx, NY 10465']"
471,Peng's Noodle Folk,507,4.5,"['pickup', 'delivery']",$$,40.77726,-73.94932,chinese,1659 1st Ave,New York,10028,"['1659 1st Ave', 'New York, NY 10028']"
472,Inwood Hill Park,83,4.5,[],,40.8714360798267,-73.9255857467651,parks,Dyckman St,New York,10034,"['Dyckman St', 'New York, NY 10034']"
473,Martha's Country Bakery,1160,4.0,"['pickup', 'delivery']",$$,40.77409,-73.90737,bakeries,36-21 Ditmars Blvd,Astoria,11105,"['36-21 Ditmars Blvd', 'Astoria, NY 11105']"
474,Pastosa Ravioli,24,5.0,['delivery'],$$$,40.82465,-73.8205259,pastashops,3812 East Tremont Ave,Bronx,10465,"['3812 East Tremont Ave', 'Bronx, NY 10465']"
475,Cheeky Sandwiches,1289,4.5,"['pickup', 'delivery']",$,40.7158,-73.99169,sandwiches,35 Orchard St,New York,10002,"['35 Orchard St', 'New York, NY 10002']"
476,Native Noodles,111,4.5,"['pickup', 'delivery']",$$,40.83824104348622,-73.93765379999999,singaporean,2129 Amsterdam Ave,New York,10032,"['2129 Amsterdam Ave', 'New York, NY 10032']"
477,Cafe Mogador,1266,4.5,"['pickup', 'delivery']",$$,40.719747,-73.959993,moroccan,133 Wythe Ave,Brooklyn,11211,"['133 Wythe Ave', 'Brooklyn, NY 11211']"
478,Paula's Soul Cafe,196,3.5,"['pickup', 'delivery']",$$,40.89269,-73.85568,seafood,746 E 233rd St,Bronx,10466,"['746 E 233rd St', 'Bronx, NY 10466']"
479,Cafe d Alsace,1287,4.0,"['pickup', 'delivery']",$$$,40.77942,-73.95084,french,1703 2nd Ave,New York,10128,"['1703 2nd Ave', 'New York, NY 10128']"
480,Fauzia's Heavenly Delights,38,4.5,[],$,40.8264,-73.92115,caribbean,161st St & Sheridan Ave,Bronx,10451,"['161st St & Sheridan Ave', 'Bronx, NY 10451']"
481,Shake Shack,3059,4.0,"['pickup', 'delivery']",$$,40.758412133689,-73.9891822636127,burgers,691 8th Ave,New York,10036,"['691 8th Ave', 'New York, NY 10036']"
482,Ann Clair's Salumeria,68,4.0,"['pickup', 'delivery']",$,40.8498992919922,-73.851676940918,delis,1130 Morris Park Ave,Bronx,10461,"['1130 Morris Park Ave', 'Bronx, NY 10461']"
483,Chip City,688,4.5,"['pickup', 'delivery']",$$,40.7655337630129,-73.9192518515278,coffee,30-06 34th St,Astoria,11103,"['30-06 34th St', 'Astoria, NY 11103']"
484,The French Workshop,1181,4.5,['delivery'],$$,40.765684008587,-73.7716380616753,bakeries,3839 Bell Blvd,Bayside,11361,"['3839 Bell Blvd', 'Bayside, NY 11361']"
485,Smashburger,105,3.5,"['pickup', 'delivery']",$$,40.88446633,-73.90030895,burgers,193 W 237th St,Bronx,10463,"['193 W 237th St', 'Bronx, NY 10463']"
486,BCD Tofu House,522,4.0,"['pickup', 'delivery']",$$,40.849631647668154,-73.97011202825998,korean,1640 Schlosser St,Fort Lee,07024,"['1640 Schlosser St', 'Unit C1', 'Fort Lee, NJ 07024']"
487,Siam Square,128,3.5,"['pickup', 'delivery']",$$,40.8786081,-73.9170971,thai,564 Kappock St,Bronx,10463,"['564 Kappock St', 'Bronx, NY 10463']"
488,Ayza Wine & Chocolate Bar,1940,4.0,"['restaurant_reservation', 'pickup', 'delivery']",$$,40.7471774721074,-73.987011312828,wine_bars,11 W 31st St,New York,10001,"['11 W 31st St', 'New York, NY 10001']"
489,Lobster Place,1405,4.0,"['pickup', 'delivery']",$$,40.7427413905213,-74.0060118057704,seafoodmarkets,75 9th Ave,New York,10011,"['75 9th Ave', 'New York, NY 10011']"
490,Icehouse Cafe Waterfront Restaurant,132,3.5,['delivery'],$$,40.816987135363874,-73.80671108161565,italian,140 Reynolds Ave,Bronx,10465,"['140 Reynolds Ave', 'Bronx, NY 10465']"
491,Catania's Pizzeria & Cafe,37,4.5,"['pickup', 'delivery']",$,40.853683,-73.889304,pizza,2305 Arthur Ave,Bronx,10458,"['2305 Arthur Ave', 'Bronx, NY 10458']"
492,Hahm Ji Bach,1234,4.0,"['pickup', 'delivery']",$$,40.763106,-73.814917,korean,40-11 149th Pl,Flushing,11354,"['40-11 149th Pl', 'Flushing, NY 11354']"
493,Mumbai Masala,242,4.5,"['pickup', 'delivery']",$$,40.82695,-73.94676,indpak,1768 Amsterdam Ave,New York,10031,"['1768 Amsterdam Ave', 'New York, NY 10031']"
494,Very Fresh Noodles,1171,4.5,"['pickup', 'delivery']",$$,40.74207,-74.00565,taiwanese,409 W 15th St,New York,10011,"['409 W 15th St', 'New York, NY 10011']"
495,Momosan Ramen & Sake - New York,1732,4.0,"['pickup', 'delivery']",$$,40.74993,-73.97746,ramen,342 Lexington Ave,New York,10016,"['342 Lexington Ave', 'New York, NY 10016']"
496,Banh Mi Saigon,1557,4.0,[],$,40.7192950325997,-73.9967160153442,vietnamese,198 Grand St,New York,10013,"['198 Grand St', 'New York, NY 10013']"
497,Brewski's,143,3.5,"['pickup', 'delivery']",$$,40.8265599,-73.8224469,bars,3718 E Tremont Ave,Bronx,10465,"['3718 E Tremont Ave', 'Bronx, NY 10465']"
498,Obaltan,414,4.5,"['pickup', 'delivery']",$$$,40.8314694,-73.9829498,korean,799 Abbot Blvd,Fort Lee,07024,"['799 Abbot Blvd', 'Fort Lee, NJ 07024']"
499,China Mia,48,4.0,['delivery'],$,40.8581892,-73.8675759,chinese,2232 White Plains Rd,Bronx,10467,"['2232 White Plains Rd', 'Bronx, NY 10467']"
500,Shanghai 21,1830,4.0,"['pickup', 'delivery']",$$,40.71441,-73.99902,shanghainese,21 Mott St,New York,10013,"['21 Mott St', 'New York, NY 10013']"
501,Santa Fe Grill & Bar,99,3.5,"['pickup', 'delivery']",$$,40.891321,-73.8977337,mexican,6025 Broadway,Bronx,10471,"['6025 Broadway', 'Bronx, NY 10471']"
502,Empire State Building,2082,4.0,[],,40.748448,-73.985669,landmarks,20 W 34th St,New York,10118,"['20 W 34th St', 'New York, NY 10118']"
503,Hatsuhana Sushi Restaurant,1417,4.0,"['pickup', 'delivery']",$$$,40.75703,-73.97692,japanese,17 E 48th St,New York,10017,"['17 E 48th St', 'New York, NY 10017']"
504,Hokkaido Ramen Santouka,718,4.0,"['pickup', 'delivery']",$$,40.81627,-73.97983,ramen,595 River Rd,Edgewater,07020,"['595 River Rd', 'Edgewater, NJ 07020']"
505,Sweet Chick,2132,4.0,"['pickup', 'delivery']",$$,40.718371,-73.95733,southern,164 Bedford Ave,Brooklyn,11211,"['164 Bedford Ave', 'Brooklyn, NY 11211']"
506,El Nuevo Bohio Lechonera,102,3.5,"['pickup', 'delivery']",$$,40.844086,-73.887903,dominican,791 E Tremont Ave,Bronx,10460,"['791 E Tremont Ave', 'Bronx, NY 10460']"
507,Sushi By M,797,4.5,"['restaurant_reservation', 'delivery']",$$$$,40.72659,-73.98873,sushi,300 E 5th St,New York,10003,"['300 E 5th St', 'New York, NY 10003']"
508,Dough,1598,4.0,"['pickup', 'delivery']",$,40.73931,-73.99243,desserts,14 W 19th St,New York,10011,"['14 W 19th St', 'New York, NY 10011']"
509,Cha-An,1839,4.0,['delivery'],$$,40.72947,-73.98813,japanese,230 E 9th St,New York,10003,"['230 E 9th St', 'Fl 2', 'New York, NY 10003']"
510,Game Day Sports Bar,20,5.0,"['pickup', 'delivery']",,40.88350833,-73.90170833,sportsbars,5757 Broadway,Bronx,10463,"['5757 Broadway', 'Bronx, NY 10463']"
511,Grimaldi's Pizzeria,4761,3.5,"['pickup', 'delivery']",$$,40.702583,-73.9932413,pizza,1 Front St,Brooklyn,11201,"['1 Front St', 'Brooklyn, NY 11201']"
512,Jp's City Island,196,3.5,['pickup'],$$$,40.85742,-73.79065,seafood,703 Minnieford Ave,Bronx,10464,"['703 Minnieford Ave', 'Bronx, NY 10464']"
513,Vanessa's Dumpling House,2741,4.0,"['pickup', 'delivery']",$,40.71839,-73.9917399,chinese,118A Eldridge St,New York,10002,"['118A Eldridge St', 'New York, NY 10002']"
514,Pies-n-Thighs,3056,4.0,"['pickup', 'delivery']",$$,40.711191,-73.961424,southern,166 S 4th St,Brooklyn,11211,"['166 S 4th St', 'Brooklyn, NY 11211']"
515,Soba Noodle Azuma,367,4.5,"['pickup', 'delivery']",$$,40.85172,-73.97219,japanese,246 Main St,Fort Lee,07024,"['246 Main St', 'Fort Lee, NJ 07024']"
516,Cookshop,2185,4.0,"['pickup', 'delivery']",$$,40.745731881448236,-74.00540454907613,newamerican,156 10th Ave,New York,10011,"['156 10th Ave', 'New York, NY 10011']"
517,Family's Cafe,51,4.0,"['pickup', 'delivery']",$,40.860625,-73.902116,mexican,2378 Jerome Ave,Bronx,10468,"['2378 Jerome Ave', 'Bronx, NY 10468']"
518,The Modern,1055,4.5,[],$$$$,40.761106128269006,-73.97670872686992,newamerican,9 W 53rd St,New York,10019,"['9 W 53rd St', 'New York, NY 10019']"
519,Patacon Pisao Truck,87,4.5,['pickup'],$,40.861288,-73.920191,foodtrucks,431 W 202nd St,New York,10034,"['431 W 202nd St', 'New York, NY 10034']"
520,Belle Harlem,159,4.5,['delivery'],$$$,40.8173,-73.94171,newamerican,2363 Adam Clayton Powell Blvd,New York,10030,"['2363 Adam Clayton Powell Blvd', 'New York, NY 10030']"
521,Utopia Bagels,794,4.0,"['pickup', 'delivery']",$,40.7798968356453,-73.7930051609874,bakeries,1909 Utopia Pkwy,Whitestone,11357,"['1909 Utopia Pkwy', 'Whitestone, NY 11357']"
522,Vesta,723,4.5,"['pickup', 'delivery']",$$,40.76961,-73.92776,italian,21-02 30th Ave,Astoria,11102,"['21-02 30th Ave', 'Astoria, NY 11102']"
523,DOMODOMO - New York,1356,4.5,['delivery'],$$$,40.7280299,-74.00167,japanese,140 W Houston St,New York,10012,"['140 W Houston St', 'New York, NY 10012']"
524,Shu Jiao Fu Zhou Cuisine Restaurant,1002,4.5,"['pickup', 'delivery']",$,40.7174109,-73.9920876,chinese,295 Grand St,New York,10002,"['295 Grand St', 'New York, NY 10002']"
525,Los Mariscos,687,4.5,"['pickup', 'delivery']",$,40.74207,-74.00565,seafood,409 W 15th St,New York,10011,"['409 W 15th St', 'New York, NY 10011']"
526,Estrellita Poblana II,135,3.5,"['pickup', 'delivery']",$$,40.8670645863417,-73.8675294497723,mexican,2819 White Plains Rd,Bronx,10467,"['2819 White Plains Rd', 'Bronx, NY 10467']"
527,Cap't Loui,349,4.5,"['pickup', 'delivery']",$$,40.85116,-73.970674,cajun,210 Main St,Fort Lee,07024,"['210 Main St', 'Fort Lee, NJ 07024']"
528,Vida Verde,1325,4.5,"['pickup', 'delivery']",$$,40.7649503286729,-73.9828372257363,cocktailbars,248 W 55th St,New York,10019,"['248 W 55th St', 'New York, NY 10019']"
529,L'industrie Pizzeria,674,4.5,['delivery'],$,40.71162,-73.95783,pizza,254 S 2nd St,Brooklyn,11211,"['254 S 2nd St', 'Brooklyn, NY 11211']"
530,Babbalucci,439,4.0,"['pickup', 'delivery']",$$,40.80894,-73.94496,italian,331 Lenox Ave,New York,10027,"['331 Lenox Ave', 'New York, NY 10027']"
531,Paulie Gee's,1306,4.5,['delivery'],$$,40.729546,-73.958568,pizza,60 Greenpoint Ave,Brooklyn,11222,"['60 Greenpoint Ave', 'Brooklyn, NY 11222']"
532,BCD Tofu House,2212,4.0,[],$$,40.747509,-73.986079,korean,5W 32nd St,New York,10001,"['5W 32nd St', 'New York, NY 10001']"
533,Martha’s Country Bakery,2289,4.0,"['pickup', 'delivery']",$$,40.72038,-73.84604,bakeries,70-28 Austin St,Forest Hills,11375,"['70-28 Austin St', 'Forest Hills, NY 11375']"
534,Gyu-Kaku Japanese BBQ,679,4.5,"['pickup', 'delivery']",$$,40.758159,-73.829822,bbq,4052 Main St,Flushing,11354,"['4052 Main St', 'Flushing, NY 11354']"
535,Earl's Beer & Cheese,609,4.5,"['pickup', 'delivery']",$$,40.78729,-73.95152,bars,1259 Park Ave,New York,10029,"['1259 Park Ave', 'New York, NY 10029']"
536,Ollin Restaurant,439,4.5,"['pickup', 'delivery']",$$,40.7912288,-73.9395386,mexican,339 E 108th St,New York,10029,"['339 E 108th St', 'New York, NY 10029']"
537,Joe's Pizza,1452,4.0,"['pickup', 'delivery']",$,40.7547,-73.98696,pizza,1435 Broadway,New York,10018,"['1435 Broadway', 'New York, NY 10018']"
538,Tanoshi Sushi Sake Bar,743,4.5,['restaurant_reservation'],$$$$,40.767568,-73.952815,sushi,1372 York Ave,New York,10021,"['1372 York Ave', 'New York, NY 10021']"
539,DeStefano's Steakhouse,916,4.5,"['restaurant_reservation', 'delivery']",$$$,40.71462413989243,-73.9497399,steak,593 Lorimer St,Brooklyn,11211,"['593 Lorimer St', 'Brooklyn, NY 11211']"
540,Moon Thai Kitchen,49,4.0,"['pickup', 'delivery']",,40.88711,-73.90471,thai,438 W 238th St,Bronx,10463,"['438 W 238th St', 'Bronx, NY 10463']"
