,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
1309,Sugarcane,639,3.5,"['delivery', 'pickup']",$$,40.68028,-73.97508,caribbean,238 Flatbush Ave,Brooklyn,11217,"['238 Flatbush Ave', 'Brooklyn, NY 11217']"
1310,Little Zelda,198,4.0,['delivery'],$,40.67376,-73.9569999,coffee,728 Franklin Ave,Brooklyn,11238,"['728 Franklin Ave', 'Brooklyn, NY 11238']"
1311,Taiyaki NYC - Williamsburg ,259,4.5,"['delivery', 'pickup']",$,40.7143691,-73.9615536,icecream,294 Bedford Ave,Brooklyn,11249,"['294 Bedford Ave', 'Brooklyn, NY 11249']"
1312,Fatty Daddy Taco,406,4.0,"['delivery', 'pickup']",$,40.669172,-73.986665,mexican,310 9th St,Brooklyn,11215,"['310 9th St', 'Brooklyn, NY 11215']"
1313,Joe's Pizza,976,4.0,"['delivery', 'pickup']",$,40.73331,-73.98763,pizza,150 E 14th St,New York,10003,"['150 E 14th St', 'New York, NY 10003']"
1314,Joe-Joe’s Green Bar,59,5.0,"['delivery', 'pickup']",,40.6080077,-73.9615212,juicebars,1111 Quentin Rd,Brooklyn,11229,"['1111 Quentin Rd', 'Brooklyn, NY 11229']"
1315,J & V Pizzeria,257,4.0,['delivery'],$,40.6199507795829,-73.9896828,pizza,6322 18th Ave,Brooklyn,11204,"['6322 18th Ave', 'Brooklyn, NY 11204']"
1316,Han Dynasty,1301,4.0,"['delivery', 'pickup']",$$,40.732072,-73.988074,szechuan,90 3rd Ave,New York,10003,"['90 3rd Ave', 'New York, NY 10003']"
1317,NY Dosas,493,4.5,['delivery'],$,40.7308386079893,-73.99863779767,indpak,50 Washington Sq S,New York,10014,"['50 Washington Sq S', 'New York, NY 10014']"
1318,Winner,104,4.5,['delivery'],,40.66572037427356,-73.98235297899579,coffee,367 7th Ave,Brooklyn,11215,"['367 7th Ave', 'Brooklyn, NY 11215']"
1319,Barano,295,4.5,"['delivery', 'pickup']",$$$,40.710372,-73.96794,pizza,26 Broadway,Brooklyn,11249,"['26 Broadway', 'Brooklyn, NY 11249']"
1320,Ivan Ramen,1412,3.5,"['delivery', 'pickup']",$$,40.72058,-73.98454,ramen,25 Clinton St,New York,10002,"['25 Clinton St', 'New York, NY 10002']"
1321,Forest Hills Station House,1198,4.0,"['delivery', 'pickup']",$$,40.720035691092825,-73.84509507330708,gastropubs,106-11 71st Ave,Forest Hills,11375,"['106-11 71st Ave', 'Forest Hills, NY 11375']"
1322,Sweatshop Cafe,370,4.5,"['delivery', 'pickup']",$$,40.7149542040034,-73.959786,coffee,232 Metropolitan Ave,Brooklyn,11211,"['232 Metropolitan Ave', 'Brooklyn, NY 11211']"
1323,Gino's Trattoria,249,4.0,"['delivery', 'pickup']",$$,40.6605221493743,-73.9606475830078,italian,548 Flatbush Ave,Brooklyn,11225,"['548 Flatbush Ave', 'Brooklyn, NY 11225']"
1324,The Bao,1334,4.0,"['delivery', 'pickup']",$$,40.72939,-73.9889199,shanghainese,13 St Marks Pl,New York,10003,"['13 St Marks Pl', 'New York, NY 10003']"
1325,Absolute Coffee,204,4.5,"['delivery', 'pickup']",$,40.688205676769584,-73.98763887501784,coffee,327 Atlantic Ave,Brooklyn,11201,"['327 Atlantic Ave', 'Brooklyn, NY 11201']"
1326,Birria Landia Williamsburg,159,4.5,[],$$,40.71390489837251,-73.95196261271435,foodtrucks,495 Metropolian Ave,Brooklyn,11211,"['495 Metropolian Ave', 'Brooklyn, NY 11211']"
1327,Drink,107,4.5,['delivery'],$$,40.6721753,-73.95757837483366,cocktailbars,768 Franklin Ave,Brooklyn,11238,"['768 Franklin Ave', 'Brooklyn, NY 11238']"
1328,Piccola Cucina Osteria,628,4.5,"['delivery', 'pickup']",$$,40.72506,-74.00322,italian,196 Spring St,New York City,10012,"['196 Spring St', 'New York City, NY 10012']"
1329,Peaches Shrimp and Crab,357,4.0,"['delivery', 'pickup']",$$,40.6879838,-73.9625478,seafood,285 Grand Ave,Brooklyn,11238,"['285 Grand Ave', 'Brooklyn, NY 11238']"
1330,Mable's Smokehouse & Banquet Hall,931,4.0,"['delivery', 'pickup', 'restaurant_reservation']",$$,40.7211890204726,-73.9570004492998,bbq,44 Berry St,Brooklyn,11249,"['44 Berry St', 'Brooklyn, NY 11249']"
1331,Employees Only,1511,4.0,"['delivery', 'pickup']",$$$,40.73343,-74.00617,newamerican,510 Hudson St,New York,10014,"['510 Hudson St', 'New York, NY 10014']"
1332,The Rogers Garden,80,4.5,['delivery'],$$,40.65424833,-73.952965,cocktailbars,708 Rogers Ave,Brooklyn,11226,"['708 Rogers Ave', 'Brooklyn, NY 11226']"
1333,Stella's,82,5.0,"['delivery', 'pickup']",,40.66536,-73.98929,caribbean,559 5th Ave,Brooklyn,11215,"['559 5th Ave', 'Brooklyn, NY 11215']"
1334,Wangs,290,4.0,"['delivery', 'pickup']",$$,40.6772587448359,-73.9825364202261,chicken_wings,671 Union St,Brooklyn,11215,"['671 Union St', 'Brooklyn, NY 11215']"
1335,Cafe Himalaya,646,4.0,"['delivery', 'pickup']",$$,40.7232289034083,-73.9879441220901,himalayan,78 E 1st St,New York,10009,"['78 E 1st St', 'New York, NY 10009']"
1336,Nick + Sons Bakery,105,5.0,['delivery'],,40.710838,-73.947412,bakeries,205 Leonard St,Brooklyn,11206,"['205 Leonard St', 'Brooklyn, NY 11206']"
1337,Emma's Torch,107,5.0,['delivery'],,40.67996,-73.99478,breakfast_brunch,345 Smith St,Brooklyn,11231,"['345 Smith St', 'Brooklyn, NY 11231']"
1338,JeJu Noodle Bar,743,4.5,['delivery'],$$,40.73304,-74.00734,korean,679 Greenwich St,New York,10014,"['679 Greenwich St', 'New York, NY 10014']"
1339,Olivier Bistro,349,4.0,"['delivery', 'pickup']",$$,40.6688499963761,-73.9896939343586,french,469 4th Ave,Brooklyn,11215,"['469 4th Ave', 'Brooklyn, NY 11215']"
1340,Benito One,769,4.0,['delivery'],$$,40.7200188460948,-73.9969412164592,italian,174 Mulberry St,New York,10013,"['174 Mulberry St', 'New York, NY 10013']"
1341,Craft,1040,4.0,['delivery'],$$$$,40.73818,-73.98866,newamerican,43 E 19th St,New York,10003,"['43 E 19th St', 'New York, NY 10003']"
1342,Zaytoons,331,4.0,"['delivery', 'pickup']",$$,40.678733,-73.968803,mideastern,594 Vanderbilt Ave,Brooklyn,11238,"['594 Vanderbilt Ave', 'Brooklyn, NY 11238']"
1343,Cuts & Slices,174,4.5,['delivery'],$,40.6854737,-73.9203186,pizza,93 Howard Ave,Brooklyn,11233,"['93 Howard Ave', 'Brooklyn, NY 11233']"
1344,Sawasde Thai Cooking,167,4.0,"['delivery', 'pickup']",$$,40.6454,-73.97973,thai,359 McDonald Ave,Brooklyn,11218,"['359 McDonald Ave', 'Brooklyn, NY 11218']"
1345,Boqueria Flatiron,1324,4.0,"['delivery', 'pickup']",$$$,40.7402927726298,-73.9940709810079,spanish,53 W 19th St,New York,10011,"['53 W 19th St', 'New York, NY 10011']"
1346,Graziella's,461,4.0,"['delivery', 'pickup']",$$,40.6904563903809,-73.9696273803711,italian,232 Vanderbilt Ave,Brooklyn,11205,"['232 Vanderbilt Ave', 'Brooklyn, NY 11205']"
1347,Mille-Feuille Bakery,125,4.5,"['delivery', 'pickup']",,40.677621,-73.96912,bakeries,622 Vanderbilt Ave,Brooklyn,11238,"['622 Vanderbilt Ave', 'Brooklyn, NY 11238']"
1348,American Cheez,118,4.5,['delivery'],$,40.66327,-73.9848,pizza,444 7th Ave,Brooklyn,11215,"['444 7th Ave', 'Brooklyn, NY 11215']"
1349,Da Claudio,550,4.0,"['restaurant_reservation', 'delivery', 'pickup']",$$,40.71087,-74.00753,italian,21 Ann St,New York,10038,"['21 Ann St', 'New York, NY 10038']"
1350,Zum Stammtisch,510,4.0,"['delivery', 'pickup']",$$,40.7017618,-73.8813408,german,6946 Myrtle Ave,Glendale,11385,"['6946 Myrtle Ave', 'Glendale, NY 11385']"
1351,Calexico - Park Slope,467,3.5,"['delivery', 'pickup']",$$,40.674302,-73.982406,mexican,278 5th Ave,Brooklyn,11215,"['278 5th Ave', 'Ste B', 'Brooklyn, NY 11215']"
1352,Butterly Bakeshop,98,4.5,"['delivery', 'pickup']",$$,40.658428,-73.981706,desserts,263 Prospect Park W,Brooklyn,11215,"['263 Prospect Park W', 'Brooklyn, NY 11215']"
1353,Fob Brooklyn,277,4.0,"['delivery', 'pickup']",$$,40.6826583,-73.9930755,filipino,271 Smith St,Brooklyn,11231,"['271 Smith St', 'Brooklyn, NY 11231']"
1354,Franklin Park,522,3.5,['delivery'],$$,40.67242,-73.95796,bars,618 St John's Pl,Brooklyn,11238,"[""618 St John's Pl"", 'Brooklyn, NY 11238']"
1355,Little Mo,357,4.0,"['delivery', 'pickup']",$$,40.69701,-73.93368,sandwiches,1158 Myrtle Ave,Brooklyn,11221,"['1158 Myrtle Ave', 'Brooklyn, NY 11221']"
1356,Lakou Cafe,98,4.5,"['delivery', 'pickup']",$$,40.672,-73.93055,juicebars,195 Utica Ave,Brooklyn,11213,"['195 Utica Ave', 'Brooklyn, NY 11213']"
1357,Pho 60,270,4.0,"['delivery', 'pickup']",$$,40.6328610543603,-74.0049596875906,vietnamese,1001 60th St,Brooklyn,11219,"['1001 60th St', 'Brooklyn, NY 11219']"
1358,Bubby's Tribeca,1603,3.5,"['delivery', 'restaurant_reservation', 'pickup']",$$,40.7198118,-74.0083092,tradamerican,120 Hudson St,New York,10013,"['120 Hudson St', 'New York, NY 10013']"
1359,Ginger and Lemongrass,490,4.0,"['delivery', 'pickup']",$$,40.71912,-73.98567,vietnamese,153 Rivington St,New York,10002,"['153 Rivington St', 'New York, NY 10002']"
1360,Baked In Brooklyn Bakery Store,267,4.0,"['delivery', 'pickup']",$,40.6589279174805,-73.9963531494141,bakeries,755 5th Ave,Brooklyn,11232,"['755 5th Ave', 'Brooklyn, NY 11232']"
1361,Bergen Bagels,411,4.0,"['delivery', 'pickup']",$,40.680987,-73.974796,bagels,473 Bergen St,Brooklyn,11217,"['473 Bergen St', 'Brooklyn, NY 11217']"
1362,Meadowsweet,443,4.0,"['delivery', 'pickup']",$$$,40.7103995,-73.9632384,tradamerican,149 Broadway,Brooklyn,11211,"['149 Broadway', 'Brooklyn, NY 11211']"
1363,Jora Restaurant & Bar,795,4.5,"['delivery', 'restaurant_reservation', 'pickup']",$$,40.7438054,-73.9515007,peruvian,47-46 11th St,Long Island City,11101,"['47-46 11th St', 'Long Island City, NY 11101']"
1364,Uotora,109,4.5,"['delivery', 'pickup']",$$$$,40.676369,-73.950486,japanese,1075 Bergen St,Brooklyn,11216,"['1075 Bergen St', 'Brooklyn, NY 11216']"
1365,Boka,1567,3.5,"['delivery', 'pickup']",$$,40.729519,-73.989104,korean,9 St Marks Pl,New York,10003,"['9 St Marks Pl', 'New York, NY 10003']"
1366,Don Angie,515,4.5,['delivery'],$$$,40.73778,-74.00197,italian,103 Greenwich Ave,New York,10014,"['103 Greenwich Ave', 'New York, NY 10014']"
1367,Totonno's,816,4.0,['pickup'],$$,40.578913225666966,-73.98383392883555,pizza,1524 Neptune Ave,Brooklyn,11224,"['1524 Neptune Ave', 'Brooklyn, NY 11224']"
