,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
0,Haidilao Hotpot Flushing,1663,5.0,['delivery'],$$$,40.76099,-73.827853,hotpot,138-23 39th Ave,Flushing,11354,"['138-23 39th Ave', 'Flushing, NY 11354']"
1,Nan Xiang Xiao Long Bao,4032,4.0,"['pickup', 'delivery']",$$,40.75924,-73.8326,shanghainese,39-16 Prince St,Flushing,11354,"['39-16 Prince St', 'Ste 104', 'Flushing, NY 11354']"
2,JoJu,1818,4.5,"['pickup', 'delivery']",$,40.7407051700423,-73.8793501821476,coffee,83-25 Broadway,Elmhurst,11373,"['83-25 Broadway', 'Elmhurst, NY 11373']"
3,The Alcove,983,5.0,"['pickup', 'delivery']",$$,40.7459065,-73.915103,gastropubs,41-11 49th St,Sunnyside,11104,"['41-11 49th St', 'Sunnyside, NY 11104']"
4,"Sal, Kris, & Charlie's Deli",1263,4.5,['delivery'],$$,40.773326878163,-73.9113807678223,delis,33-12 23rd Ave,Astoria,11105,"['33-12 23rd Ave', 'Astoria, NY 11105']"
5,Taverna Kyclades,2496,4.0,"['pickup', 'delivery']",$$,40.77444,-73.90786,seafood,3601 Ditmars Blvd,Astoria,11105,"['3601 Ditmars Blvd', 'Astoria, NY 11105']"
6,Il Bambino,1265,4.5,"['pickup', 'delivery']",$$,40.76281,-73.92089,italian,34-08 31st Ave,Astoria,11106,"['34-08 31st Ave', 'Astoria, NY 11106']"
7,Seva Indian Cuisine,1348,4.5,"['pickup', 'delivery']",$$,40.76571,-73.91839,indpak,34-11 30th Ave,Astoria,11103,"['34-11 30th Ave', 'Astoria, NY 11103']"
8,SriPraPhai Thai Restaurant,2438,4.0,[],$$,40.7464987,-73.8992328,thai,64-13 39th Ave,Woodside,11377,"['64-13 39th Ave', 'Woodside, NY 11377']"
9,Mad For Chicken,1970,4.0,"['pickup', 'delivery']",$$,40.7635739,-73.8079404,korean,157-18 Northern Blvd,Flushing,11354,"['157-18 Northern Blvd', 'Flushing, NY 11354']"
10,Martha’s Country Bakery,2289,4.0,"['pickup', 'delivery']",$$,40.72038,-73.84604,bakeries,70-28 Austin St,Forest Hills,11375,"['70-28 Austin St', 'Forest Hills, NY 11375']"
11,The Dolar Shop,947,4.5,"['restaurant_reservation', 'pickup', 'delivery']",$$$,40.761057,-73.83306,chinese,36-36 Prince St,Flushing,11354,"['36-36 Prince St', 'Fl 1', 'Flushing, NY 11354']"
12,Spring Shabu-Shabu,1263,4.0,[],$$,40.760924701904784,-73.83002707689919,buffets,136 20 38th Ave,Flushing,11354,"['136 20 38th Ave', 'Fl 2', 'Flushing, NY 11354']"
13,Butcher Bar,2168,4.0,"['pickup', 'delivery']",$$,40.76431,-73.9164,bbq,37-10 30th Ave,Astoria,11103,"['37-10 30th Ave', 'Astoria, NY 11103']"
14,Trattoria L'incontro,1020,4.5,"['restaurant_reservation', 'pickup', 'delivery']",$$$,40.77648209257472,-73.91059675544598,italian,21-76 31st St,Astoria,11105,"['21-76 31st St', 'Astoria, NY 11105']"
15,Rincon Criollo,870,4.5,"['pickup', 'delivery']",$$,40.7489644,-73.8690814,cuban,40-09 Junction Blvd,Corona,11368,"['40-09 Junction Blvd', 'Corona, NY 11368']"
16,The French Workshop,1181,4.5,['delivery'],$$,40.765684008587,-73.7716380616753,bakeries,3839 Bell Blvd,Bayside,11361,"['3839 Bell Blvd', 'Bayside, NY 11361']"
17,Ayada Thai,1295,4.0,"['pickup', 'delivery']",$$,40.7433662414551,-73.8876037597656,thai,7708 Woodside Ave,Elmhurst,11373,"['7708 Woodside Ave', 'Elmhurst, NY 11373']"
18,Forest Hills Station House,1198,4.0,"['pickup', 'delivery']",$$,40.720035691092825,-73.84509507330708,gastropubs,106-11 71st Ave,Forest Hills,11375,"['106-11 71st Ave', 'Forest Hills, NY 11375']"
19,Cannelle Patisserie,867,4.5,['delivery'],$$,40.7587709,-73.8917685,bakeries,75-59 31st Ave,East Elmhurst,11370,"['75-59 31st Ave', 'East Elmhurst, NY 11370']"
20,The Thirsty Koala,1170,4.5,"['pickup', 'delivery']",$$,40.774416,-73.908739,australian,35-12 Ditmars Blvd,Astoria,11105,"['35-12 Ditmars Blvd', 'Astoria, NY 11105']"
21,Kin'd,946,4.5,"['pickup', 'delivery']",$$,40.73031,-73.77814,thai,192-03 Union Tpke,Fresh Meadows,11366,"['192-03 Union Tpke', 'Fresh Meadows, NY 11366']"
22,Akino,982,4.5,"['pickup', 'delivery']",$$$,40.741236,-73.881306,sushi,82-80 Broadway,Elmhurst,11373,"['82-80 Broadway', 'Elmhurst, NY 11373']"
23,Shanghai You Garden,1268,4.0,"['pickup', 'delivery']",$$,40.75895,-73.83056,shanghainese,135-33 40th Rd,Flushing,11354,"['135-33 40th Rd', 'Flushing, NY 11354']"
24,Casa Enrique,1350,4.0,"['pickup', 'delivery']",$$,40.743404338358,-73.954350367693,mexican,5-48 49th Ave,Long Island City,11101,"['5-48 49th Ave', 'Long Island City, NY 11101']"
25,Joe's Steam Rice Roll 石磨腸粉王,773,4.5,"['pickup', 'delivery']",$,40.76012,-73.82941,dimsum,136-21 Roosevelt Ave,Flushing,11354,"['136-21 Roosevelt Ave', 'Flushing, NY 11354']"
26,Maxi’s Noodle,447,4.5,"['pickup', 'delivery']",$$,40.76052,-73.83227,cantonese,135-11 38th Ave,Flushing,11354,"['135-11 38th Ave', 'Flushing, NY 11354']"
27,Pye Boat Noodle,907,4.5,"['pickup', 'delivery']",$$,40.76043,-73.92152,thai,35-13 Broadway,Astoria,11106,"['35-13 Broadway', 'Astoria, NY 11106']"
28,Umi Sushi,730,4.5,"['pickup', 'delivery']",$$,40.7261983305216,-73.790670633316,japanese,177-13 Union Tpke,Fresh Meadows,11366,"['177-13 Union Tpke', 'Fresh Meadows, NY 11366']"
29,Louie's Pizza,559,4.5,['delivery'],$,40.7459,-73.8834,italian,81-34 Baxter Ave,Elmhurst,11373,"['81-34 Baxter Ave', 'Elmhurst, NY 11373']"
30,Hahm Ji Bach,1234,4.0,"['pickup', 'delivery']",$$,40.763106,-73.814917,korean,40-11 149th Pl,Flushing,11354,"['40-11 149th Pl', 'Flushing, NY 11354']"
31,Arepas Cafe,956,4.0,"['pickup', 'delivery']",$$,40.755835,-73.927691,venezuelan,3307 36th Ave,Astoria,11106,"['3307 36th Ave', 'Astoria, NY 11106']"
32,KYURAMEN,1024,4.0,"['restaurant_reservation', 'pickup', 'delivery']",$$,40.76051,-73.83339,ramen,133-42 37th Ave,Flushing,11354,"['133-42 37th Ave', 'Flushing, NY 11354']"
33,Gyu-Kaku Japanese BBQ,679,4.5,"['pickup', 'delivery']",$$,40.758159,-73.829822,bbq,4052 Main St,Flushing,11354,"['4052 Main St', 'Flushing, NY 11354']"
34,Arepa Lady,518,4.5,"['pickup', 'delivery']",$$,40.7494896198795,-73.8882688432932,colombian,77-17 37th Ave,Jackson Heights,11372,"['77-17 37th Ave', 'Jackson Heights, NY 11372']"
35,Sugar Freak,1854,4.0,"['pickup', 'delivery']",$$,40.7646298318085,-73.9159499108791,cajun,37-11 30th Ave,Astoria,11103,"['37-11 30th Ave', 'Astoria, NY 11103']"
36,Birria-Landia,422,4.5,['delivery'],$,40.747258,-73.887784,foodtrucks,Roosevelt Ave & 78th St,Jackson Heights,11372,"['Roosevelt Ave & 78th St', 'Jackson Heights, NY 11372']"
37,Oceanic Boil,661,4.5,"['pickup', 'delivery']",$$,40.7498297,-73.8821356,cajun,84-20 37th Ave,Jackson Heights,11372,"['84-20 37th Ave', 'Jackson Heights, NY 11372']"
38,The Lemon Ice King of Corona,533,4.5,[],$,40.743172,-73.855066,icecream,52-02 108th St,Corona,11368,"['52-02 108th St', 'Corona, NY 11368']"
39,New World Mall Food Court,889,4.0,['pickup'],$$,40.7593304514751,-73.8291516155005,food_court,136-20 Roosevelt Ave,Flushing,11354,"['136-20 Roosevelt Ave', 'Flushing, NY 11354']"
40,Spot Dessert Bar,761,4.0,"['pickup', 'delivery']",$$,40.75924,-73.8326,desserts,39-16 Prince St,Flushing,11354,"['39-16 Prince St', 'Flushing, NY 11354']"
41,Nippon Cha,965,4.0,['pickup'],$$,40.76432,-73.77167,ramen,39-34 Bell Blvd,Bayside,11361,"['39-34 Bell Blvd', 'Bayside, NY 11361']"
42,White Bear,1056,4.0,['delivery'],$,40.758783,-73.83163,chinese,135-02 Roosevelt Ave,Flushing,11354,"['135-02 Roosevelt Ave', 'Ste 5', 'Flushing, NY 11354']"
43,Paratha Wala,394,4.5,"['restaurant_reservation', 'pickup', 'delivery']",$$,40.71044,-73.84942,indpak,103-09 Metropolitan Ave,Forest Hills,11375,"['103-09 Metropolitan Ave', 'Forest Hills, NY 11375']"
44,BKNY Thai Restaurant,1382,4.0,['delivery'],$$,40.7530184239866,-73.780074009384,thai,47-11 Francis Lewis Blvd,Bayside,11361,"['47-11 Francis Lewis Blvd', 'Bayside, NY 11361']"
45,Pelicana Chicken - Flushing,893,4.0,"['pickup', 'delivery']",$$,40.76075,-73.803787,korean,41-23 162nd St,Flushing,11358,"['41-23 162nd St', 'Flushing, NY 11358']"
46,Museum of the Moving Image,568,4.5,[],,40.756377,-73.923855,movietheaters,3601 35th Ave,Astoria,11106,"['3601 35th Ave', 'Astoria, NY 11106']"
47,Kitchen 79,671,4.5,"['pickup', 'delivery']",$$,40.747551,-73.8868866,thai,37-70 79th St,Jackson Heights,11372,"['37-70 79th St', 'Jackson Heights, NY 11372']"
48,Nicks Bistro,628,4.5,"['pickup', 'delivery']",$$,40.709937,-73.8483058920307,greek,104-20 Metropolitan Ave,Forest Hills,11375,"['104-20 Metropolitan Ave', 'Forest Hills, NY 11375']"
49,Sup Thai Kitchen ,479,4.5,"['pickup', 'delivery']",$$,40.7266838,-73.7894371,thai,178-19 Union Tpke,Fresh Meadows,11366,"['178-19 Union Tpke', 'Fresh Meadows, NY 11366']"
50,Brooklyn Bagel & Coffee Company,743,4.5,"['pickup', 'delivery']",$,40.76055,-73.92176,bagels,35-05 Broadway,Astoria,11106,"['35-05 Broadway', 'Astoria, NY 11106']"
51,Prince Tea House,958,4.0,"['pickup', 'delivery']",$$,40.76133,-73.83264,tea,36-39 Prince St,Flushing,11354,"['36-39 Prince St', 'Flushing, NY 11354']"
52,District Saigon,686,4.5,"['pickup', 'delivery']",$$,40.7596365,-73.9199343,vietnamese,37-15 Broadway,Astoria,11103,"['37-15 Broadway', 'Astoria, NY 11103']"
53,Chip City,688,4.5,"['pickup', 'delivery']",$$,40.7655337630129,-73.9192518515278,coffee,30-06 34th St,Astoria,11103,"['30-06 34th St', 'Astoria, NY 11103']"
54,Murray's Cheese Bar,828,4.0,"['pickup', 'delivery']",$$,40.7483999,-73.9380657,wine_bars,28-30 Jackson Ave,Long Island City,11101,"['28-30 Jackson Ave', 'Long Island City, NY 11101']"
55,Mama Lee,521,4.5,['delivery'],$$,40.755368,-73.767415,chinese,213-12 48th Ave,Bayside,11364,"['213-12 48th Ave', 'Bayside, NY 11364']"
56,Daesung Korean Noodle,404,4.5,"['pickup', 'delivery']",$$,40.75616,-73.80484,korean,45-04 162nd St,Flushing,11358,"['45-04 162nd St', 'Flushing, NY 11358']"
57,Jora Restaurant & Bar,795,4.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,40.7438054,-73.9515007,peruvian,47-46 11th St,Long Island City,11101,"['47-46 11th St', 'Long Island City, NY 11101']"
58,Sami's Kabab House,462,4.5,"['pickup', 'delivery']",$$,40.75842829623015,-73.932968,afghani,35-57 Crescent St,Astoria,11106,"['35-57 Crescent St', 'Astoria, NY 11106']"
59,Maiella,1033,4.0,"['pickup', 'delivery']",$$$,40.7471944,-73.9566667,italian,4610 Center Blvd,Long Island City,11109,"['4610 Center Blvd', 'Long Island City, NY 11109']"
60,Tea and Milk,462,4.5,"['pickup', 'delivery']",$,40.75904,-73.92631,bubbletea,32-02 34th Ave,Astoria,11106,"['32-02 34th Ave', 'Astoria, NY 11106']"
61,Taste Good Malaysian Cuisine,753,4.0,['delivery'],$$,40.7417090264307,-73.8821911811829,malaysian,82-18 45th Ave,Elmhurst,11373,"['82-18 45th Ave', 'Elmhurst, NY 11373']"
62,Enthaice Thai Kitchen,729,4.0,"['pickup', 'delivery']",$$,40.7630889337809,-73.9213237166405,thai,33-20 31st Ave,Astoria,11106,"['33-20 31st Ave', 'Astoria, NY 11106']"
63,Press 195 - Bayside,989,4.0,['delivery'],$$,40.763961,-73.770781,sandwiches,4011 Bell Blvd,Bayside,11361,"['4011 Bell Blvd', 'Bayside, NY 11361']"
64,Sai,274,4.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,40.73012,-73.8636,sushi,95-34 Queens Blvd,Rego Park,11374,"['95-34 Queens Blvd', 'Rego Park, NY 11374']"
65,Pho Metro,465,4.5,['delivery'],$$,40.7685908,-73.8336384,vietnamese,31-16 Farrington St,Flushing,11354,"['31-16 Farrington St', 'Flushing, NY 11354']"
66,Yeh's Bakery,437,4.5,['delivery'],$,40.7457495,-73.825802,bakeries,57-25 Main St,Flushing,11355,"['57-25 Main St', 'Flushing, NY 11355']"
67,GAN-HOO BBQ,441,4.5,"['pickup', 'delivery', 'restaurant_reservation']",$$$,40.76128486839699,-73.83164884110349,bbq,3702 Main St,Flushing,11354,"['3702 Main St', 'Fl 2', 'Flushing, NY 11354']"
68,Levain Bakery,8794,4.5,[],$$,40.779961,-73.980299,bakeries,167 W 74th St,New York,10023,"['167 W 74th St', 'New York, NY 10023']"
69,The Coop,973,4.0,"['pickup', 'delivery']",$$,40.7592888,-73.8326492,korean,133-42 39th Ave,Flushing,11354,"['133-42 39th Ave', 'Ste 103', 'Flushing, NY 11354']"
70,Remi Flower & Coffee,463,4.5,[],$$,40.753781,-73.9689989,coffee,906 2nd Ave,New York,10017,"['906 2nd Ave', 'New York, NY 10017']"
71,Sushi Time,561,4.5,['delivery'],$$,40.7185591,-73.841229,sushi,72-42 Austin St,Forest Hills,11375,"['72-42 Austin St', 'Forest Hills, NY 11375']"
72,Milkflower,713,4.5,"['pickup', 'delivery']",$$,40.7628961,-73.9207081,pizza,3412 31st Ave,Astoria,11106,"['3412 31st Ave', 'Astoria, NY 11106']"
73,Watawa Sushi,929,4.0,[],$$,40.774959,-73.9095,sushi,33-10 Ditmars Blvd,Astoria,11105,"['33-10 Ditmars Blvd', 'Astoria, NY 11105']"
74,969 NYC Coffee,322,4.5,['delivery'],$,40.74779,-73.88553,coffee,37-61 80th St,Jackson Heights,11372,"['37-61 80th St', 'Jackson Heights, NY 11372']"
75,Utopia Bagels,794,4.0,"['pickup', 'delivery']",$,40.7798968356453,-73.7930051609874,bakeries,1909 Utopia Pkwy,Whitestone,11357,"['1909 Utopia Pkwy', 'Whitestone, NY 11357']"
76,Royal Grill Halal Food,435,4.5,"['pickup', 'delivery']",$,40.75621073292354,-73.98334948251191,halal,44TH St And 6th Ave,New York,10018,"['44TH St And 6th Ave', 'New York, NY 10018']"
77,Sweet Afton,1106,4.0,"['pickup', 'delivery']",$$,40.765352,-73.918983,bars,30-09 34th St,Astoria,11103,"['30-09 34th St', 'Astoria, NY 11103']"
78,Park Side Restaurant,807,4.0,['delivery'],$$$,40.743843,-73.856118,italian,107-01 Corona Ave,Corona,11368,"['107-01 Corona Ave', 'Corona, NY 11368']"
79,Vite Vinosteria,636,4.5,"['pickup', 'delivery']",$$,40.7629734277725,-73.92119564116,italian,31-05 34th St,Astoria,11106,"['31-05 34th St', 'Astoria, NY 11106']"
80,DiWine,789,4.0,"['pickup', 'delivery']",$$,40.76087,-73.91557,newamerican,41-15 31st Ave,Astoria,11103,"['41-15 31st Ave', 'Astoria, NY 11103']"
81,Vesta,723,4.5,"['pickup', 'delivery']",$$,40.76961,-73.92776,italian,21-02 30th Ave,Astoria,11102,"['21-02 30th Ave', 'Astoria, NY 11102']"
82,Sorriso Italian Pork Store,365,4.5,"['pickup', 'delivery']",$,40.7621401,-73.9116109,meats,4416 30th Ave,Astoria,11103,"['4416 30th Ave', 'Astoria, NY 11103']"
83,Cabana,1050,4.0,"['pickup', 'delivery']",$$,40.7208678329074,-73.8456881046295,latin,107-10 70th Rd,Forest Hills,11375,"['107-10 70th Rd', 'Forest Hills, NY 11375']"
84,Avli The Little Greek Tavern,911,4.0,"['pickup', 'delivery']",$$,40.7656432,-73.7718683,greek,38-31 Bell Blvd,Bayside,11361,"['38-31 Bell Blvd', 'Bayside, NY 11361']"
85,Dutch Kills,802,4.0,['delivery'],$$,40.747615,-73.940159,lounges,27-24 Jackson Ave,Long Island City,11101,"['27-24 Jackson Ave', 'Long Island City, NY 11101']"
86,Yaar Indian Restaurant,422,4.5,"['pickup', 'delivery']",$$,40.774803026853,-73.9120166023413,indpak,22-55 31st St,Astoria,11105,"['22-55 31st St', 'Astoria, NY 11105']"
87,Tavern 157,467,4.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,40.7634836392041,-73.807817278102,wine_bars,157-12 Northern Blvd,Flushing,11354,"['157-12 Northern Blvd', 'Flushing, NY 11354']"
88,Bayside Chicken Lovers,733,4.0,"['pickup', 'delivery']",$$,40.760831175582965,-73.76719601227254,bbq,215-09 Northern Blvd,Bayside,11361,"['215-09 Northern Blvd', 'Bayside, NY 11361']"
89,Astoria Seafood,808,4.0,"['pickup', 'delivery']",$$,40.754,-73.9298699,seafood,37-10 33rd St,Long Island City,11101,"['37-10 33rd St', 'Long Island City, NY 11101']"
90,Ornella Trattoria Italiana,970,4.0,"['pickup', 'delivery', 'restaurant_reservation']",$$,40.77492896373639,-73.9131205612016,italian,29-17 23rd Ave,Astoria,11105,"['29-17 23rd Ave', 'Astoria, NY 11105']"
91,Mom's Kitchen & Bar,883,4.0,"['pickup', 'delivery']",$$,40.76372,-73.92158,bars,33-01 31st Ave,Astoria,11102,"['33-01 31st Ave', 'Astoria, NY 11102']"
92,HinoMaru Ramen,926,4.0,"['pickup', 'delivery']",$$,40.774889916651,-73.9092001318932,ramen,33-18 Ditmars Blvd,Astoria,11105,"['33-18 Ditmars Blvd', 'Astoria, NY 11105']"
93,Asian Jewels Seafood Restaurant,1171,3.5,"['pickup', 'delivery']",$$,40.759076,-73.8337556,seafood,13330 39th Ave,Flushing,11354,"['13330 39th Ave', 'Flushing, NY 11354']"
94,Lucia Pizza,585,4.0,['delivery'],$,40.76032,-73.82813,pizza,136-55 Roosevelt Ave,Flushing,11354,"['136-55 Roosevelt Ave', 'Flushing, NY 11354']"
95,IL Triangolo Restaurant,506,4.5,"['pickup', 'delivery', 'restaurant_reservation']",$$,40.742278,-73.8672901,italian,96-01 Corona Ave,Corona,11368,"['96-01 Corona Ave', 'Corona, NY 11368']"
96,Kimganae,820,4.0,"['pickup', 'delivery']",$$,40.7608325,-73.8269221,korean,3912 Union St,Flushing,11354,"['3912 Union St', 'Flushing, NY 11354']"
97,Nick's Pizza - Forest Hills,892,4.0,[],$$,40.71797254115706,-73.84048067055303,pizza,108-26 Ascan Ave,Forest Hills,11375,"['108-26 Ascan Ave', 'Forest Hills, NY 11375']"
98,SoleLuna Restaurant,454,4.5,"['pickup', 'delivery']",$$,40.7439934462309,-73.9240421354771,cafes,40-01 Queens Blvd,Sunnyside,11104,"['40-01 Queens Blvd', 'Sunnyside, NY 11104']"
99,Hashi Ramen & Izakaya,1143,4.0,"['pickup', 'delivery']",$$,40.757864394357235,-73.78887854447034,ramen,192-12 Northern Blvd,Flushing,11358,"['192-12 Northern Blvd', 'Flushing, NY 11358']"
100,Scott's Pizza Tours,338,5.0,[],$$,40.750244140625,-73.9970245361328,pizza,,New York,10001,"['New York, NY 10001']"
101,Eim Khao Mun Kai Elmhurst,494,4.0,"['pickup', 'delivery']",$,40.7429414097644,-73.8832733356575,thai,81-32 Broadway,Elmhurst,11373,"['81-32 Broadway', 'Elmhurst, NY 11373']"
102,Veggie Castle II,489,4.5,['delivery'],$$,40.6908513035417,-73.8138093799353,juicebars,13209 Liberty Ave,South Richmond Hill,11419,"['13209 Liberty Ave', 'South Richmond Hill, NY 11419']"
103,Yumpling,303,4.5,"['pickup', 'delivery']",$$,40.7430199,-73.9538229,taiwanese,4911 Vernon Blvd,Long Island City,11101,"['4911 Vernon Blvd', 'Long Island City, NY 11101']"
104,Beat Mazesoba,293,4.5,"['pickup', 'delivery']",$$,40.7626925,-73.8042346,ramen,161-23 Crocheron Ave,Flushing,11358,"['161-23 Crocheron Ave', 'Flushing, NY 11358']"
105,Rainhas Churrascaria,931,4.0,"['pickup', 'delivery']",$$$,40.75824,-73.86068,brazilian,108-01 Northern Blvd,Corona,11368,"['108-01 Northern Blvd', 'Corona, NY 11368']"
106,Picnic Garden,1380,3.5,['delivery'],$$$,40.76489,-73.81062,bbq,154-05 Northern Blvd,Flushing,11354,"['154-05 Northern Blvd', 'Flushing, NY 11354']"
107,Tamashii Ramen,781,4.0,"['pickup', 'delivery']",$$,40.7628026,-73.926578,ramen,2905 Broadway,Astoria,11106,"['2905 Broadway', 'Astoria, NY 11106']"
108,Duzan Mediterranean Grill,639,4.0,"['pickup', 'delivery']",$$,40.7684923638382,-73.9111769199371,mideastern,2411 Steinway St,Astoria,11103,"['2411 Steinway St', 'Astoria, NY 11103']"
109,Eddie's Sweet Shop,942,4.0,['delivery'],$$,40.71009,-73.84728,desserts,105-29 Metropolitan Ave,Forest Hills,11375,"['105-29 Metropolitan Ave', 'Forest Hills, NY 11375']"
110,Mysttik Masaala,416,4.5,"['pickup', 'delivery']",$,40.75932,-73.97209,foodtrucks,399 Park Ave,New York,10022,"['399 Park Ave', 'Corner of 54th street', 'New York, NY 10022']"
111,Tony's Beechhurst Deli,224,5.0,['delivery'],$$,40.7917673014336,-73.8074826952133,delis,1118 154th St,Whitestone,11357,"['1118 154th St', 'Whitestone, NY 11357']"
112,Sanfords Astoria,996,4.0,"['pickup', 'delivery', 'restaurant_reservation']",$$,40.7623,-73.92555,breakfast_brunch,30-13 Broadway,Astoria,11106,"['30-13 Broadway', 'Astoria, NY 11106']"
113,Martha's Country Bakery,1160,4.0,"['pickup', 'delivery']",$$,40.77409,-73.90737,bakeries,36-21 Ditmars Blvd,Astoria,11105,"['36-21 Ditmars Blvd', 'Astoria, NY 11105']"
114,White Noise Coffee Co,626,4.0,"['pickup', 'delivery']",$$,40.7613,-73.8038631,coffee,4102 162nd St,Flushing,11358,"['4102 162nd St', 'Flushing, NY 11358']"
115,Cafe Triskell,454,4.5,"['pickup', 'delivery']",$$,40.7557027855819,-73.9280135680406,french,33-04 36th Ave,Astoria,11106,"['33-04 36th Ave', 'Astoria, NY 11106']"
116,Samudra Vegetarian Restaurant & Chaat House,585,4.0,"['pickup', 'delivery']",$$,40.7490953,-73.8903772,indpak,75-18 37th Ave,Jackson Heights,11372,"['75-18 37th Ave', 'Jackson Heights, NY 11372']"
117,Abuqir Seafood,196,5.0,"['pickup', 'delivery']",$$,40.7683,-73.9110794,mediterranean,24-19 Steinway St,Astoria,11103,"['24-19 Steinway St', 'Astoria, NY 11103']"
118,Pio Pio 2,1218,3.5,[],$$,40.7555,-73.88315,latin,84-02 Northern Blvd,Jackson Heights,11372,"['84-02 Northern Blvd', 'Jackson Heights, NY 11372']"
119,The Halal Guys,9806,4.0,"['pickup', 'delivery']",$,40.761861,-73.979306,foodstands,W 53rd Street And 6th Ave,New York,10019,"['W 53rd Street And 6th Ave', 'New York, NY 10019']"
120,Xinjiang BBQ Cart,334,4.5,[],$,40.75871232880857,-73.82939837197522,bbq,41ST Ave,Flushing,11355,"['41ST Ave', 'Flushing, NY 11355']"
121,Liuyishou Hotpot,428,4.5,"['pickup', 'delivery']",$$$,40.76071,-73.82759,hotpot,136-76 39th Ave,Flushing,11354,"['136-76 39th Ave', 'Flushing, NY 11354']"
122,Dinerbar,581,4.0,"['pickup', 'delivery']",$$,40.72958,-73.85944,diners,97-45 Queens Blvd,Rego Park,11374,"['97-45 Queens Blvd', 'Rego Park, NY 11374']"
123,Ltauha Restaurant,403,4.5,"['pickup', 'delivery']",$$,40.6998889,-73.9067463,newamerican,55-50 Myrtle Ave,Ridgewood,11385,"['55-50 Myrtle Ave', 'Ridgewood, NY 11385']"
124,Trinciti,638,4.0,"['pickup', 'delivery']",$,40.68033,-73.82094,caribbean,111-05 Lefferts Blvd,Ozone Park,11420,"['111-05 Lefferts Blvd', 'Ozone Park, NY 11420']"
125,Café Henri,738,4.0,"['pickup', 'delivery']",$$,40.742559,-73.953697,french,1010 50th Ave,Long Island City,11101,"['1010 50th Ave', 'Long Island City, NY 11101']"
126,Ginger and Lemongrass,875,4.0,"['pickup', 'delivery']",$$,40.78929,-73.81369,vietnamese,1253 150th St,Whitestone,11357,"['1253 150th St', 'Whitestone, NY 11357']"
127,Loukoumi Taverna,492,4.5,"['pickup', 'delivery']",$$,40.77079,-73.90268,greek,45-07 Ditmars Blvd,Astoria,11105,"['45-07 Ditmars Blvd', 'Astoria, NY 11105']"
128,5 Burro Cafe,1452,3.5,"['pickup', 'delivery']",$$,40.7192464187592,-73.8422552802263,mexican,72-05 Austin St,Forest Hills,11375,"['72-05 Austin St', 'Forest Hills, NY 11375']"
129,Dunhuang Lanzhou Beef Noodle,357,4.5,"['pickup', 'delivery']",$,40.7624444092074,-73.8277914002538,chinese,136-93 37th Ave,Flushing,11354,"['136-93 37th Ave', 'Flushing, NY 11354']"
130,De Mole,634,4.0,"['pickup', 'delivery']",$$,40.7391932,-73.9202624,mexican,4502 48th Ave,Woodside,11377,"['4502 48th Ave', 'Woodside, NY 11377']"
131,Tang Restaurant,731,4.0,"['pickup', 'delivery']",$$,40.75744,-73.78383,korean,196-50 Northern Blvd,Flushing,11358,"['196-50 Northern Blvd', 'Flushing, NY 11358']"
132,The Sweet Sap,446,4.5,"['pickup', 'delivery']",$$,40.7578205497777,-73.7917962842939,newamerican,189-11 Northern Blvd,Flushing,11358,"['189-11 Northern Blvd', 'Flushing, NY 11358']"
133,Croffle House,232,4.5,"['pickup', 'delivery']",$,40.762998,-73.814836,bakeries,40-17 149th Pl,Flushing,11354,"['40-17 149th Pl', 'Flushing, NY 11354']"
134,Addictive Wine and Tapas Bar,231,4.5,"['pickup', 'delivery']",$$,40.75632,-73.8806,wine_bars,87-01 Northern Blvd,Jackson Heights,11372,"['87-01 Northern Blvd', 'Jackson Heights, NY 11372']"
135,Martha's Country Bakery,1319,3.5,['delivery'],$$,40.76333,-73.77113,bakeries,41-06 Bell Blvd,Bayside,11361,"['41-06 Bell Blvd', 'Bayside, NY 11361']"
136,Shuya Cafe De Ramen,317,4.5,"['pickup', 'delivery']",$$,40.758007205736,-73.9167939666258,ramen,42-13 Broadway,Astoria,11103,"['42-13 Broadway', 'Astoria, NY 11103']"
137,Pesso's Ices & Ice Cream,308,4.5,['pickup'],$,40.766302,-73.783708,icecream,203-20 35th Ave,Bayside,11361,"['203-20 35th Ave', 'Bayside, NY 11361']"
138,Central Park Conservancy,2621,5.0,[],,40.764266,-73.971656,parks,14 E 60th St,New York,10022,"['14 E 60th St', 'New York, NY 10022']"
139,Java Day Cafe,348,4.5,"['pickup', 'delivery']",$$,40.7629753,-73.8052998,coffee,16009 Northern Blvd,Flushing,11358,"['16009 Northern Blvd', 'Flushing, NY 11358']"
140,The Metropolitan Museum of Art,3102,4.5,[],,40.779449,-73.963245,artmuseums,1000 5th Ave,New York,10028,"['1000 5th Ave', 'New York, NY 10028']"
141,Jujube Tree,412,4.5,"['pickup', 'delivery']",$$,40.76512,-73.91821,vegan,35-02 30th Ave,Astoria,11103,"['35-02 30th Ave', 'Astoria, NY 11103']"
142,The Panorama of My Silence-Heart,320,4.5,['pickup'],$,40.7124281,-73.8063559,coffee,84-73 Parsons Blvd,Jamaica,11432,"['84-73 Parsons Blvd', 'Jamaica, NY 11432']"
