,name,review_count,rating,price,latitude,longitude,alias,address1,city,zip_code,display_address
2159,718 Hookah Lounge & Grill,273,3.5,$$,40.7191907,-73.8422334,hookah_bars,72-13 Austin St,Forest Hills,11375,"['72-13 Austin St', 'Forest Hills, NY 11375']"
2160,Jacup's,114,4.0,$,40.73306537155288,-73.895594,cafes,52-17 69th St,Maspeth,11378,"['52-17 69th St', 'Maspeth, NY 11378']"
2161,A Sushi,149,4.0,$$,40.7195491343737,-73.8432513177395,sushi,71-44 Austin St,Forest Hills,11375,"['71-44 Austin St', 'Forest Hills, NY 11375']"
2162,Lunera Latin Fusion Restaurant Bar,133,4.0,$$,40.7582236,-73.9194022,latin,3225 Steinway St,Astoria,11103,"['3225 Steinway St', 'Astoria, NY 11103']"
2163,Szechuan House,131,4.0,$$,40.758913,-73.832753,szechuan,133-47 Roosevelt Ave,Flushing,11354,"['133-47 Roosevelt Ave', 'Flushing, NY 11354']"
2164,Don Nico's,162,4.0,$$,40.7051738351583,-73.7993180751801,mexican,90-08 161st St,Jamaica,11432,"['90-08 161st St', 'Jamaica, NY 11432']"
2165,Senso Unico,91,4.5,$$,40.7414137015591,-73.9216857927781,italian,43-04 47th Ave,Sunnyside,11104,"['43-04 47th Ave', 'Sunnyside, NY 11104']"
2166,Icon Bar,88,4.5,$$,40.761605,-73.9237689,gaybars,31-84 33rd St,Astoria,11106,"['31-84 33rd St', 'Astoria, NY 11106']"
2167,D Angelo's Sausage Truck,53,4.5,$,40.7166311174998,-73.8621891253065,foodtrucks,72 Dr Woodhaven Blvd,Rego Park,10308,"['72 Dr Woodhaven Blvd', 'Rego Park, NY 10308']"
2168,Happy Lemon,143,4.0,$,40.758700458232674,-73.83313231841552,taiwanese,133-35 Roosevelt Ave,Flushing,11354,"['133-35 Roosevelt Ave', 'Ste 11', 'Flushing, NY 11354']"
2169,Yun's Cafe and Asian Mart,52,4.5,$,40.7472668689568,-73.8922200724483,cafes,7305 37th Rd,Jackson Heights,11372,"['7305 37th Rd', 'Ste \xa02', 'Jackson Heights, NY 11372']"
2170,Claret Wine Bar,232,4.0,$$,40.7464036507184,-73.9178903085465,wine_bars,46 02 Skillman Ave,Sunnyside,11104,"['46 02 Skillman Ave', 'Sunnyside, NY 11104']"
2171,Aged Restaurant and Bar,946,3.0,$$$,40.720731,-73.845597,cocktailbars,107-02 70th Rd,Forest Hills,11375,"['107-02 70th Rd', 'Forest Hills, NY 11375']"
2172,Naomi's Kosher Pizza & Israel Falafel,109,4.0,$,40.7328413960292,-73.8252383640662,pizza,6828 Main St,Flushing,11367,"['6828 Main St', 'Flushing, NY 11367']"
2173,The Inkan,225,4.0,$$,40.746833,-73.945639,peruvian,4502 23rd St,Long Island City,11101,"['4502 23rd St', 'Long Island City, NY 11101']"
2174,Bee Cafe,69,4.5,$,40.7475304,-73.9030796,breakfast_brunch,60-11 39th Ave,Woodside,11377,"['60-11 39th Ave', 'Woodside, NY 11377']"
2175,Connolly's Corner,123,4.0,$$,40.72827,-73.89188,sportsbars,71-15 Grand Ave,Maspeth,11378,"['71-15 Grand Ave', 'Maspeth, NY 11378']"
2176,Sweetleaf,283,3.5,$$,40.7469015944119,-73.9562634274872,coffee,4615 Center Blvd,Long Island City,11109,"['4615 Center Blvd', 'Long Island City, NY 11109']"
2177,Cerasella,49,5.0,$,40.7557023111863,-73.9300070330501,desserts,36-27 31st St,Astoria,11106,"['36-27 31st St', 'Astoria, NY 11106']"
2178,Amdo Kitchen,59,4.5,$,40.747541,-73.8913665,foodtrucks,37-57 74th St,Jackson Heights,11372,"['37-57 74th St', 'Jackson Heights, NY 11372']"
2179,Tacos El Vagabundo,93,4.5,$,40.743616803586285,-73.92341027976228,mexican,41st St Queens Blvd,Sunnyside,11104,"['41st St Queens Blvd', 'Sunnyside, NY 11104']"
2180,San Soo Kap San 2,229,3.5,$$,40.75781238051104,-73.7955201570778,korean,17110 Northern Blvd,Flushing,11358,"['17110 Northern Blvd', 'Flushing, NY 11358']"
2181,Yetnal Tongdak,77,4.5,$$,40.76194021616097,-73.80390721551167,korean,40-24 162nd St,Flushing,11358,"['40-24 162nd St', 'Flushing, NY 11358']"
2182,The Bund,292,3.5,$$,40.7264404960967,-73.8532474276788,shanghainese,100-30 Queens Blvd,Forest Hills,11375,"['100-30 Queens Blvd', 'Forest Hills, NY 11375']"
2183,The Oasis Cafe,421,3.5,$$,40.757503,-73.784331,cafes,196-30 Northern Blvd,Flushing,11358,"['196-30 Northern Blvd', 'Flushing, NY 11358']"
2184,La Pequeña Colombia,229,3.5,$$,40.7479462,-73.8823776,colombian,83-27 Roosevelt Ave,Jackson Heights,11372,"['83-27 Roosevelt Ave', 'Jackson Heights, NY 11372']"
2185,Asian Bowl,196,3.5,$,40.7266343214028,-73.8522079552807,asianfusion,101-11 Queens Blvd,Forest Hills,11375,"['101-11 Queens Blvd', 'Forest Hills, NY 11375']"
2186,L.I.C. Bar,325,3.5,$$,40.747046,-73.952889,bars,4558 Vernon Blvd,Long Island City,11101,"['4558 Vernon Blvd', 'Long Island City, NY 11101']"
2187,La Vigna Restaurant,202,4.0,$$,40.710999,-73.852722,italian,10011 Metropolitan Ave,Forest Hills,11375,"['10011 Metropolitan Ave', 'Forest Hills, NY 11375']"
2188,Fay Da Bakery,190,3.5,$,40.72122,-73.84457,bakeries,107-50 Queens Blvd,Forest Hills,11375,"['107-50 Queens Blvd', 'Forest Hills, NY 11375']"
2189,Gahwa Korean Restaurant,161,4.0,$$,40.7713025,-73.8267556,korean,29-32 Union St,Flushing,11354,"['29-32 Union St', 'Flushing, NY 11354']"
2190,Juice For Life,208,4.0,$$,40.7660454187359,-73.7893860474613,juicebars,3407 Francis Lewis Blvd,Flushing,11358,"['3407 Francis Lewis Blvd', 'Flushing, NY 11358']"
2191,Cream Ridgewood,162,4.0,$$,40.70077,-73.89956,newamerican,59 09 71st Ave,Ridgewood,11385,"['59 09 71st Ave', 'Ridgewood, NY 11385']"
2192,Jamaican Flavors,111,4.0,$,40.705629,-73.795176,bakeries,16417 Jamaica Ave,Jamaica,11432,"['16417 Jamaica Ave', 'Jamaica, NY 11432']"
2193,Bareburger - Long Island City,348,3.5,$$,40.7434658490952,-73.9536568181867,burgers,48-19 Vernon Blvd,Long Island City,11101,"['48-19 Vernon Blvd', 'Long Island City, NY 11101']"
2194,Kulu Desserts,309,3.5,$,40.7604922983047,-73.8330032676458,desserts,37-06 Prince St,Flushing,11354,"['37-06 Prince St', 'Flushing, NY 11354']"
2195,Mis Tierras Colombianas,118,4.0,$$,40.7445602,-73.9102936,colombian,54-08 Roosevelt Ave,Woodside,11377,"['54-08 Roosevelt Ave', 'Woodside, NY 11377']"
2196,Saffron Indian Cuisine,270,3.5,$$,40.757176,-73.915762,indpak,4404 Broadway,Astoria,11103,"['4404 Broadway', 'Astoria, NY 11103']"
2197,Antonio's Trattoria,910,4.5,$$,40.854131,-73.886601,italian,2370 Belmont Ave,Bronx,10458,"['2370 Belmont Ave', 'Bronx, NY 10458']"
2198,Taqueria Tlaxcalli,674,4.5,$$,40.83624,-73.854962,mexican,2103 Starling Ave,Bronx,10462,"['2103 Starling Ave', 'Bronx, NY 10462']"
2199,Trattoria Zero Otto Nove,820,4.0,$$,40.854779,-73.888474,italian,2357 Arthur Ave,Bronx,10458,"['2357 Arthur Ave', 'Bronx, NY 10458']"
2200,Bronx Alehouse,869,4.0,$$,40.8846317,-73.899705,tradamerican,216 W 238th St,Bronx,10463,"['216 W 238th St', 'Bronx, NY 10463']"
2201,Casa Della Mozzarella Italian Deli,212,5.0,$$,40.85533,-73.88742,delis,604 E 187th St,Bronx,10458,"['604 E 187th St', 'Bronx, NY 10458']"
2202,Com Tam Ninh Kieu,474,4.0,$$,40.86702,-73.8982,vietnamese,2641 Jerome Ave,Bronx,10468,"['2641 Jerome Ave', 'Bronx, NY 10468']"
2203,Havana Cafe,894,4.0,$$,40.8379,-73.83437,cuban,3151 E Tremont Ave,Bronx,10461,"['3151 E Tremont Ave', 'Bronx, NY 10461']"
2204,Joe's Italian Deli,152,5.0,$$,40.8544073,-73.8848751,delis,685 E 187th St,Bronx,10458,"['685 E 187th St', 'Bronx, NY 10458']"
2205,Madonia Brothers Bakery,293,4.5,$,40.85438,-73.8884099,bakeries,2348 Arthur Ave,Bronx,10458,"['2348 Arthur Ave', 'Bronx, NY 10458']"
2206,Travesias,568,4.0,$$,40.8243203,-73.8203809,latin,3834 E Tremont Ave,Bronx,10465,"['3834 E Tremont Ave', 'Bronx, NY 10465']"
2207,Kingsbridge Social Club,246,4.5,$$,40.88455,-73.90194,pizza,3625 Kingsbridge Ave,Bronx,10463,"['3625 Kingsbridge Ave', 'Bronx, NY 10463']"
2208,La Morada,172,4.5,$$,40.810552,-73.92142,mexican,308 Willis Ave,Bronx,10454,"['308 Willis Ave', 'Bronx, NY 10454']"
2209,The Bronx Public,534,4.0,$$,40.87827,-73.90341,sportsbars,170 W 231st St,Bronx,10463,"['170 W 231st St', 'Bronx, NY 10463']"
2210,La Masa,481,4.0,$$,40.84800080701825,-73.85594720000276,colombian,1000 Morris Park Ave,Bronx,10462,"['1000 Morris Park Ave', 'Bronx, NY 10462']"
2211,Louie & Ernie's Pizza,331,4.5,$,40.838288,-73.828563,pizza,1300 Crosby Ave,Bronx,10461,"['1300 Crosby Ave', 'Bronx, NY 10461']"
2212,Mon Amour Coffee & Wine,246,4.5,$$,40.8847906,-73.9001434,coffee,234 W 238th St,Bronx,10463,"['234 W 238th St', 'Bronx, NY 10463']"
2213,Patricia's,560,4.0,$$,40.84912,-73.8533099,pizza,1082 Morris Park Ave,Bronx,10461,"['1082 Morris Park Ave', 'Bronx, NY 10461']"
2214,Tacos El Bronco II,167,4.5,$,40.85453,-73.86769,mexican,White Plains Rd & Lydig Ave,Bronx,10462,"['White Plains Rd & Lydig Ave', 'Bronx, NY 10462']"
2215,Aoyu Sushi,264,4.5,$$,40.8859634,-73.9096909,japanese,3532 A Johnson Ave,Bronx,10463,"['3532 A Johnson Ave', 'Bronx, NY 10463']"
2216,Porto Salvo,172,4.5,$$,40.82368,-73.91294,italian,424 E 161st St,Bronx,10451,"['424 E 161st St', 'Bronx, NY 10451']"
2217,Leche Y Miel Restaurant,313,4.0,$$,40.88373,-73.90183,comfortfood,5761 Broadway,Bronx,10463,"['5761 Broadway', 'Bronx, NY 10463']"
2218,The Original Crab Shanty Restaurant,803,3.5,$$,40.848673,-73.787163,seafood,361 City Island Ave,Bronx,10464,"['361 City Island Ave', 'Bronx, NY 10464']"
2219,Johnny's Reef Restaurant,578,4.0,$$,40.8377099599469,-73.7826705251312,seafood,2 City Island Ave,Bronx,10464,"['2 City Island Ave', 'Bronx, NY 10464']"
2220,Gino's Pastry Shop,113,4.5,$$,40.855648,-73.88819,bakeries,580 E 187th St,Bronx,10458,"['580 E 187th St', 'Bronx, NY 10458']"
2221,Kingston Tropical Bakery,164,4.5,$,40.88873,-73.85974,bakeries,4000 White Plains Rd,Bronx,10466,"['4000 White Plains Rd', 'Bronx, NY 10466']"
2222,Suyo Gastrofusion,246,4.5,$$$,40.84061,-73.91825,asianfusion,1401 Plaza Dr,Bronx,10452,"['1401 Plaza Dr', 'Bronx, NY 10452']"
2223,Mike's Deli Arthur Avenue,245,4.0,$$,40.85416,-73.88817,catering,2344 Arthur Ave,Bronx,10458,"['2344 Arthur Ave', 'Bronx, NY 10458']"
2224,S&S Cheesecake,191,4.5,$$,40.8847182244062,-73.8995528966188,desserts,222 W 238th St,Bronx,10463,"['222 W 238th St', 'Bronx, NY 10463']"
2225,Charlies Bar & Kitchen,366,4.0,$$,40.807874991887,-73.9291545436554,cocktailbars,112 Lincoln Ave,Bronx,10454,"['112 Lincoln Ave', 'Bronx, NY 10454']"
2226,Dominick's Restaurant,396,4.0,$$,40.85434,-73.889,italian,2335 Arthur Ave,Bronx,10458,"['2335 Arthur Ave', 'Bronx, NY 10458']"
2227,Ceetay,352,4.0,$$,40.807149,-73.927612,sushi,129 Alexander Ave,Bronx,10454,"['129 Alexander Ave', 'Bronx, NY 10454']"
2228,Pugsley's Pizza,174,4.5,$,40.85881,-73.88475,pizza,590 E 191st St,Bronx,10458,"['590 E 191st St', 'Bronx, NY 10458']"
2229,Conti's Pastry Shoppe,284,4.0,$$,40.845635,-73.862791,bakeries,786 Morris Park Ave,Bronx,10462,"['786 Morris Park Ave', 'Bronx, NY 10462']"
2230,City Island Lobster House,664,3.5,$$$,40.8567604777185,-73.791118271164,seafood,691 Bridge St,Bronx,10464,"['691 Bridge St', 'Bronx, NY 10464']"
2231,Hungry Bird,223,4.5,$$,40.82847,-73.91669,indpak,980 Morris Ave,Bronx,10456,"['980 Morris Ave', 'Bronx, NY 10456']"
2232,Da Franco & Tony Ristorante,112,4.5,$$,40.8436584,-73.8360596,italian,2815 Middletown Rd,Bronx,10461,"['2815 Middletown Rd', 'Bronx, NY 10461']"
2233,Beatstro,449,4.0,$$,40.80737,-73.92752,tradamerican,135 Alexander Ave,Bronx,10454,"['135 Alexander Ave', 'Bronx, NY 10454']"
2234,Full Moon Pizzeria,313,4.0,$,40.85536,-73.88758,pizza,600 E 187th St,Bronx,10458,"['600 E 187th St', 'Bronx, NY 10458']"
2235,Roberto's,274,4.0,$$$,40.85372,-73.88834,italian,603 Crescent Ave,Bronx,10458,"['603 Crescent Ave', 'Bronx, NY 10458']"
2236,Fish N' Ting,312,4.0,$$,40.885723,-73.829075,caribbean,4063 Boston Rd,Bronx,10466,"['4063 Boston Rd', 'Bronx, NY 10466']"
2237,Tino's Delicatessen,201,4.0,$$,40.855761,-73.887075,delis,2410 Arthur Ave,Bronx,10458,"['2410 Arthur Ave', 'Bronx, NY 10458']"
2238,Yo-Burger,265,4.0,$$,40.88739,-73.90695,burgers,3726 Riverdale Ave,Bronx,10463,"['3726 Riverdale Ave', 'Bronx, NY 10463']"
2239,The Last Stop,114,4.5,$$,40.88976,-73.89854,bars,5977 Broadway,Bronx,10471,"['5977 Broadway', 'Bronx, NY 10471']"
2240,Estrellita Poblana,284,4.0,$$,40.83446,-73.85084,mexican,2231 Westchester Ave,Bronx,10462,"['2231 Westchester Ave', 'Bronx, NY 10462']"
2241,Sam's Pizza,146,4.5,$,40.87939,-73.90601,pizza,232 W 231st St,Bronx,10463,"['232 W 231st St', 'Bronx, NY 10463']"
2242,Liebman's Kosher Delicatessen,315,4.0,$$,40.88548,-73.90951,delis,552 W 235th St,Bronx,10463,"['552 W 235th St', 'Bronx, NY 10463']"
2243,Greek Express,234,4.0,$$,40.887465130647726,-73.90755915766862,greek,3733 Riverdale Ave,Bronx,10463,"['3733 Riverdale Ave', 'Bronx, NY 10463']"
2244,F & J Pine Restaurant,610,3.5,$$,40.848685,-73.862069,italian,1913 Bronxdale Ave,Bronx,10462,"['1913 Bronxdale Ave', 'Bronx, NY 10462']"
2245,Lloyd's Carrot Cake,265,4.0,$,40.894,-73.89666,bakeries,6087 Broadway,Bronx,10471,"['6087 Broadway', 'Bronx, NY 10471']"
2246,Arthur Ave Fiasco,127,4.5,$$,40.854825,-73.887862,italian,2376 Arthur Ave,Bronx,10458,"['2376 Arthur Ave', 'Bronx, NY 10458']"
2247,Mottley Kitchen,109,4.5,$$,40.8100856240886,-73.9216868293002,cafes,402 E 140th St,Bronx,10454,"['402 E 140th St', 'Bronx, NY 10454']"
2248,Empire Bagels,131,4.5,$,40.8494,-73.83062,bagels,3101 Westchester Ave,Bronx,10461,"['3101 Westchester Ave', 'Bronx, NY 10461']"
2249,Kai Sushi Asian Fusion,276,4.0,$$,40.84362,-73.84565,asianfusion,1475 Williamsbridge Rd,Bronx,10461,"['1475 Williamsbridge Rd', 'Bronx, NY 10461']"
2250,George's Diner & Cafe,220,4.0,$,40.8367999,-73.84695,diners,2369 Westchester Ave,Bronx,10462,"['2369 Westchester Ave', 'Bronx, NY 10462']"
2251,Enzos of Arthur Avenue,334,4.0,$$,40.85471669732672,-73.8887236,italian,2339 Arthur Ave,Bronx,10458,"['2339 Arthur Ave', 'Bronx, NY 10458']"
2252,San Gennaro Trattoria Restaurant Bar,195,4.0,$$,40.8540465225016,-73.8889484480023,italian,2329 Arthur Ave,West Bronx,10458,"['2329 Arthur Ave', 'West Bronx, NY 10458']"
2253,Cerini Coffee & Gifts,76,5.0,$$,40.854,-73.8887,coffee,2334 Arthur Ave,Bronx,10458,"['2334 Arthur Ave', 'Bronx, NY 10458']"
2254,Sal & Dom's Pastry Shop,104,4.5,$$,40.865162,-73.855157,bakeries,1108 Allerton Ave,Bronx,10469,"['1108 Allerton Ave', 'Bronx, NY 10469']"
2255,Chocobar Cortes,101,5.0,$$,40.80738298601883,-73.92733223139571,chocolate,141 Alexander Ave,South Bronx,10454,"['141 Alexander Ave', 'South Bronx, NY 10454']"
2256,Tin Marin,337,4.0,$$,40.8870296802542,-73.9068375260971,tapasmallplates,3708 Riverdale Ave,Bronx,10463,"['3708 Riverdale Ave', 'Bronx, NY 10463']"
2257,Salvatores of Soho,302,4.0,$$,40.8875232,-73.90704,pizza,3738 Riverdale Ave,Bronx,10463,"['3738 Riverdale Ave', 'Bronx, NY 10463']"
2258,John & Joe's Pizzeria,181,4.0,$,40.8545949,-73.86578,pizza,749 Lydig Ave,Bronx,10462,"['749 Lydig Ave', 'Bronx, NY 10462']"
2259,Clinton Hall,199,4.0,$$,40.85735,-73.88574,beergardens,601 E 189th St,Bronx,10458,"['601 E 189th St', 'Bronx, NY 10458']"
2260,Artuso Pastry Shop,176,4.0,$$,40.85416,-73.885124,bakeries,670 E 187th St,Bronx,10458,"['670 E 187th St', 'Bronx, NY 10458']"
2261,ÇKA KA QËLLU,104,4.5,$$,40.8538017786913,-73.8882422081079,modern_european,2321 Hughes Ave,Bronx,10458,"['2321 Hughes Ave', 'Bronx, NY 10458']"
2262,Zona De Cuba,655,3.5,$$$,40.8188782,-73.9265215,cuban,558 Grand Concourse,Bronx,10451,"['558 Grand Concourse', 'Bronx, NY 10451']"
2263,New York Pizza,122,4.5,$$,31.086427,-97.753939,pizza,701 W Elms Rd,Killeen,76542,"['701 W Elms Rd', 'Ste 300', 'Killeen, TX 76542']"
2264,Dinosaur Bar-B-Que,3223,4.0,$$,40.818098338924,-73.9608729269837,bbq,700 W 125th St,New York,10027,"['700 W 125th St', 'New York, NY 10027']"
2265,Bronx Drafthouse,221,4.0,$$,40.8278536,-73.9245554,newamerican,884 Gerard Ave,Bronx,10452,"['884 Gerard Ave', 'Bronx, NY 10452']"
2266,Jake's Steakhouse - Bronx,249,4.0,$$$,40.891706,-73.897689,steak,6031 Broadway,Bronx,10471,"['6031 Broadway', 'Bronx, NY 10471']"
2267,Mario's Restaurant,292,4.0,$$,40.8542,-73.88857,italian,2342 Arthur Ave,Bronx,10458,"['2342 Arthur Ave', 'Bronx, NY 10458']"
2268,Sammys Fish Box,897,3.0,$$$,40.83905665466202,-73.78371957251213,seafood,41 City Island Ave,Bronx,10464,"['41 City Island Ave', 'Bronx, NY 10464']"
2269,Sabrosura Restaurant,283,3.5,$$,40.832073,-73.850759,chinese,1200 Castle Hill Ave,Bronx,10462,"['1200 Castle Hill Ave', 'Bronx, NY 10462']"
2270,Havana Cafe,234,4.0,$$,40.8331000193312,-73.8516100868583,spanish,1247 Castle Hill Ave,Bronx,10462,"['1247 Castle Hill Ave', 'Bronx, NY 10462']"
2271,The Boogie Down Grind,62,4.5,$,40.81858,-73.8888998329639,coffee,868 Hunts Point Ave,Bronx,10474,"['868 Hunts Point Ave', 'Bronx, NY 10474']"
2272,Dukagjini Burek,80,4.5,$,40.85437,-73.86532,bakeries,758 Lydig Ave,Bronx,10462,"['758 Lydig Ave', 'Bronx, NY 10462']"
2273,Archie's Tap & Table,99,4.5,$$,40.8531112670898,-73.7894973754883,newamerican,536 City Island Ave,Bronx,10464,"['536 City Island Ave', 'Bronx, NY 10464']"
2274,Xochimilco Family Restaurant,112,4.5,$$,40.8185645,-73.9168277,mexican,653 Melrose Ave,Bronx,10455,"['653 Melrose Ave', 'Bronx, NY 10455']"
2275,CHOCnyc,197,5.0,$$,40.8683358542711,-73.9185419306159,desserts,4996 Broadway,New York,10034,"['4996 Broadway', 'New York, NY 10034']"
2276,Arties Steak & Seafood,289,4.0,$$,40.84964,-73.78706,seafood,394 City Island Ave,Bronx,10464,"['394 City Island Ave', 'Bronx, NY 10464']"
2277,Trattoria Tra di Noi,162,4.0,$$,40.85493,-73.8869,italian,622 East 187th St,Bronx,10458,"['622 East 187th St', 'Bronx, NY 10458']"
2278,An Beal Bocht Cafe,141,4.0,$$,40.88738,-73.90498,irish,445 W 238th St,Bronx,10463,"['445 W 238th St', 'Bronx, NY 10463']"
2279,Ez Grill NYC,143,4.0,$,40.8543220213677,-73.8641628382638,mediterranean,790 Lydig Ave,Bronx,10462,"['790 Lydig Ave', 'Bronx, NY 10462']"
2280,La Casa Del Caffe,71,4.5,$,40.84855,-73.8549,coffee,1036 Morris Park Ave,Bronx,10461,"['1036 Morris Park Ave', 'Bronx, NY 10461']"
2281,The Bronx Burger House,249,4.0,$$,40.904658,-73.896536,burgers,5816 Mosholu Ave,Bronx,10471,"['5816 Mosholu Ave', 'Bronx, NY 10471']"
2282,Estrellita Poblana IV,192,4.0,$$,40.84221,-73.84381,mexican,45 Westchester Sq,Bronx,10461,"['45 Westchester Sq', 'Bronx, NY 10461']"
2283,Jimmy's Grand Cafe,357,3.5,$$,40.827751,-73.850389,diners,1001 Castle Hill Ave,Bronx,10472,"['1001 Castle Hill Ave', 'Bronx, NY 10472']"
2284,Green Juice Cafe,216,5.0,$,40.85188,-73.9346599,sandwiches,4316 Broadway,New York,10033,"['4316 Broadway', 'New York, NY 10033']"
2285,Estrellita Poblana III,172,4.0,$$,40.853828,-73.888672,mexican,2328 Arthur Ave,Bronx,10458,"['2328 Arthur Ave', 'Ste 5', 'Bronx, NY 10458']"
2286,Emilia's Restaurant,203,4.0,$$,40.85415,-73.88894,italian,2331 Arthur Ave,Bronx,10458,"['2331 Arthur Ave', 'Bronx, NY 10458']"
2287,Ajo & Oregano,427,3.5,$$,40.83953,-73.86364,dominican,1556 White Plains Rd,Bronx,10462,"['1556 White Plains Rd', 'Bronx, NY 10462']"
2288,Mitsuwa Marketplace,1769,4.5,$$,40.8158107608922,-73.9801246070119,japanese,595 River Rd,Edgewater,7020,"['595 River Rd', 'Edgewater, NJ 07020']"
2289,Patricia's Of Tremont,270,4.0,$$,40.8231315612793,-73.8192596435547,pizza,3883 E Tremont Ave,Bronx,10465,"['3883 E Tremont Ave', 'Bronx, NY 10465']"
2290,Gerbasi Ristorante,186,4.0,$$,40.855704054640576,-73.88741072750854,italian,2389 Arthur Ave,Bronx,10458,"['2389 Arthur Ave', 'Bronx, NY 10458']"
2291,Landin Mac & Cheese,143,4.0,$,40.8200475,-73.9161737,pizza,701 Melrose Ave,Bronx,10455,"['701 Melrose Ave', 'Bronx, NY 10455']"
2292,Soup Dumpling Plus,1100,4.5,$$,40.84757,-73.9706099,shanghainese,1550 Lemoine Ave,Fort Lee,7024,"['1550 Lemoine Ave', 'Ste 109', 'Fort Lee, NJ 07024']"
2293,Hudson Garden Grill,182,4.0,$$,40.86544744270648,-73.88154800211242,newamerican,2900 Southern Blvd,Bronx,10458,"['2900 Southern Blvd', 'Bronx, NY 10458']"
2294,Flame,134,4.0,$$$,40.882742,-73.901366,asianfusion,5740 Broadway,Bronx,10463,"['5740 Broadway', 'Unit 5', 'Bronx, NY 10463']"
2295,Salsa Con Fuego,753,3.0,$$,40.86227,-73.91149,bars,2297 Cedar Ave,Bronx,10468,"['2297 Cedar Ave', 'Bronx, NY 10468']"
2296,Frank's Pizzeria,111,4.5,$,40.8435944773229,-73.8359653694324,pizza,2823 Middletown Rd,Bronx,10461,"['2823 Middletown Rd', 'Bronx, NY 10461']"
2297,Michaelangelo's Little Italy,234,3.5,$$,40.8573321267268,-73.8862630999689,lounges,2477 Arthur Ave,Bronx,10458,"['2477 Arthur Ave', 'Bronx, NY 10458']"
2298,Healthy Fresh,99,4.5,$,40.8487099,-73.85532,breakfast_brunch,1033 Morris Park Ave,Bronx,10461,"['1033 Morris Park Ave', 'Bronx, NY 10461']"
2299,Harlem Public,1080,4.0,$$,40.828717774457,-73.9484412254424,newamerican,3612 Broadway,New York,10031,"['3612 Broadway', 'New York, NY 10031']"
2300,Red Rooster Harlem,3500,3.5,$$$,40.80815,-73.94488,tradamerican,310 Lenox Ave,New York,10027,"['310 Lenox Ave', 'New York, NY 10027']"
2301,Picante Picante,170,4.0,$$,40.8781,-73.903,mexican,156 W 231st St,Bronx,10463,"['156 W 231st St', 'Bronx, NY 10463']"
2302,Pizza Studio,88,4.5,$,40.8609749,-73.8900679,pizza,444 E. Fordham Rd.,Bronx,10458,"['444 E. Fordham Rd.', 'Bronx, NY 10458']"
2303,Beans and Vines,430,4.0,$$,40.86651,-73.92549,bars,4799 Broadway,Inwood,10034,"['4799 Broadway', 'Inwood, NY 10034']"
2304,Emilio's of Morris Park,189,4.0,$$,40.849121,-73.854675,pizza,1051 Morris Park Ave,Bronx,10461,"['1051 Morris Park Ave', 'Bronx, NY 10461']"
2305,Three Boys From Italy,78,4.5,$,40.87123,-73.866916,pizza,704 Burke Ave,Bronx,10467,"['704 Burke Ave', 'Bronx, NY 10467']"
2306,Red Hook Lobster Pound Truck,194,3.5,$$,40.76869,-73.90561,streetvendors,Mobile Truck,New York,10009,"['Mobile Truck', 'New York, NY 10009']"
2307,Guadalupe Restaurant,688,4.0,$$,40.86739,-73.92083,mexican,597 W 207th St,New York,10034,"['597 W 207th St', 'New York, NY 10034']"
2308,Cocina Chente,207,4.0,$$,40.88620632793199,-73.9071951348118,mexican,3535 Riverdale Ave,Bronx,10463,"['3535 Riverdale Ave', 'Bronx, NY 10463']"
2309,DeLillo Pastry Shop,184,4.0,$$,40.85531,-73.8873799,bakeries,606 E 187th St,Bronx,10458,"['606 E 187th St', 'Bronx, NY 10458']"
2310,Malecon Restaurant,758,4.0,$$,40.84651,-73.93882,latin,4141 Broadway,New York,10033,"['4141 Broadway', 'New York, NY 10033']"
2311,Feroza's,114,4.0,$,40.8712876,-73.8664501,trinidadian,716 Burke Ave,Bronx,10467,"['716 Burke Ave', 'Bronx, NY 10467']"
2312,Milk Burger,128,4.0,$$,40.80357,-73.9201099,burgers,148 Bruckner Blvd,Bronx,10454,"['148 Bruckner Blvd', 'Bronx, NY 10454']"
2313,Bocaditos Bistro,431,4.0,$$$,40.8668498343787,-73.9239908382297,breakfast_brunch,4863 Broadway,New York,10034,"['4863 Broadway', 'New York, NY 10034']"
2314,Mexicocina,188,4.0,$$,40.811884525549,-73.90966713749,mexican,503 Jackson Ave,Bronx,10455,"['503 Jackson Ave', 'Bronx, NY 10455']"
2315,Casa Restaurant & Lounge,149,4.0,$$,40.82904,-73.82429,lounges,3607 E Tremont Ave,Bronx,10465,"['3607 E Tremont Ave', 'Bronx, NY 10465']"
2316,Terravita,268,4.5,$$,40.84807,-73.93803,breakfast_brunch,4193 Broadway,New York,10033,"['4193 Broadway', 'New York, NY 10033']"
2317,The Lit. Bar,51,4.5,$$,40.80723,-73.92757,bookstores,131 Alexander Ave,Bronx,10454,"['131 Alexander Ave', 'Bronx, NY 10454']"
2318,Lexa Bar & Garden,129,4.0,$$,40.87212,-73.87755,burgers,357 E 204th St,Norwood,10467,"['357 E 204th St', 'Norwood, NY 10467']"
2319,Monte's Brick Oven,166,4.0,$$,40.807312,-73.926788,italian,136 Alexander Ave,New York,10454,"['136 Alexander Ave', 'New York, NY 10454']"
2320,Enzo's of Williamsbridge,137,4.0,$$,40.85413,-73.85412,italian,1998 Williamsbridge Rd,Bronx,10461,"['1998 Williamsbridge Rd', 'Bronx, NY 10461']"
