,name,review_count,rating,transactions,price,latitude,longitude,alias,address1,city,zip_code,display_address
119,Max Brenner - New York,4824,3.5,"['delivery', 'pickup']",$$,40.7342670594805,-73.9910549187747,desserts,841 Broadway,New York,10003,"['841 Broadway', 'New York, NY 10003']"
120,Shanghai 21,1830,4.0,"['delivery', 'pickup']",$$,40.71441,-73.99902,shanghainese,21 Mott St,New York,10013,"['21 Mott St', 'New York, NY 10013']"
121,Minetta Tavern,2305,4.0,['delivery'],$$$,40.7300047976758,-74.0006073834151,french,113 Macdougal St,New York,10012,"['113 Macdougal St', 'New York, NY 10012']"
122,Raines Law Room,1514,4.5,['delivery'],$$$,40.73879,-73.99455,lounges,48 W 17th St,New York,10011,"['48 W 17th St', 'New York, NY 10011']"
123,Gotham Restaurant,1619,4.0,"['delivery', 'pickup']",$$$$,40.734186,-73.993696,newamerican,12 E 12th St,New York,10003,"['12 E 12th St', 'New York, NY 10003']"
124,Bogota Latin Bistro,2369,4.0,"['delivery', 'pickup']",$$,40.678165,-73.978976,bars,141 5th Ave,Brooklyn,11217,"['141 5th Ave', 'Brooklyn, NY 11217']"
125,Scarpetta,2079,4.0,['delivery'],$$$,40.744509,-73.9856,italian,88 Madison Ave,New York,10016,"['88 Madison Ave', 'New York, NY 10016']"
126,Veselka,2803,4.0,"['delivery', 'pickup']",$$,40.729036,-73.98712,diners,144 2nd Ave,New York,10003,"['144 2nd Ave', 'New York, NY 10003']"
127,Sakagura,1806,4.0,['delivery'],$$$$,40.7516467024541,-73.9729489318165,japanese,211 E 43rd St,New York,10017,"['211 E 43rd St', 'New York, NY 10017']"
128,B Side Pizza & Wine Bar,1200,4.5,"['delivery', 'pickup']",$$,40.76388,-73.98821,pizza,370 W 51st St,New York,10019,"['370 W 51st St', 'New York, NY 10019']"
129,Di Fara Pizza,3739,4.0,"['delivery', 'pickup']",$$,40.625093,-73.961531,pizza,1424 Ave J,Brooklyn,11230,"['1424 Ave J', 'Brooklyn, NY 11230']"
130,Banh Mi Saigon,1557,4.0,[],$,40.7192950325997,-73.9967160153442,vietnamese,198 Grand St,New York,10013,"['198 Grand St', 'New York, NY 10013']"
131,Cafe Mogador,2004,4.0,"['delivery', 'pickup']",$$,40.727258767439,-73.9845085144043,moroccan,101 St Marks Pl,New York,10009,"['101 St Marks Pl', 'New York, NY 10009']"
132,Trattoria Trecolori,2468,4.0,"['delivery', 'pickup']",$$,40.759876,-73.986767,italian,254 West 47th St,New York,10036,"['254 West 47th St', 'New York, NY 10036']"
133,Schmackary's,2091,4.0,"['delivery', 'pickup']",$,40.760153883881,-73.990944257291,desserts,362 W 45th St,New York,10036,"['362 W 45th St', 'New York, NY 10036']"
134,The Smith,2870,4.0,"['delivery', 'pickup']",$$,40.755165,-73.967868,newamerican,956 2nd Ave,New York,10022,"['956 2nd Ave', 'New York, NY 10022']"
135,Tanner Smiths,1873,4.5,"['delivery', 'pickup']",$$,40.76442,-73.98169,cocktailbars,204 W 55th St,New York,10019,"['204 W 55th St', 'New York, NY 10019']"
136,City Cakes,856,4.5,['delivery'],$$,40.74078,-73.99695,desserts,155 W 18th St,New York,10011,"['155 W 18th St', 'New York, NY 10011']"
137,American Museum of Natural History,2185,4.0,[],,40.781356,-73.974059,museums,200 Central Park W,New York,10024,"['200 Central Park W', 'New York, NY 10024']"
138,OBAO,3224,4.0,"['delivery', 'pickup']",$$,40.7606544,-73.991332,vietnamese,647 9th Ave,New York,10036,"['647 9th Ave', 'New York, NY 10036']"
139,Sea Fire Grill,1369,4.5,['delivery'],$$$,40.754712702669345,-73.97222533963885,seafood,158 E 48th St,New York,10017,"['158 E 48th St', 'New York, NY 10017']"
140,Lucali,1772,4.0,['delivery'],$$,40.6818,-74.00024,pizza,575 Henry St,Brooklyn,11231,"['575 Henry St', 'Brooklyn, NY 11231']"
141,Vanessa's Dumpling House,2741,4.0,"['delivery', 'pickup']",$,40.71839,-73.9917399,chinese,118A Eldridge St,New York,10002,"['118A Eldridge St', 'New York, NY 10002']"
142,Her Name Is Han,1485,4.5,"['delivery', 'pickup']",$$,40.7462615966797,-73.984733581543,korean,17 E 31st St,New York,10016,"['17 E 31st St', 'New York, NY 10016']"
143,Brooklyn Bagel & Coffee Company,1646,4.0,"['delivery', 'pickup']",$,40.746183,-73.997642,bagels,286 8th Ave,New York,10001,"['286 8th Ave', 'New York, NY 10001']"
